"Ship:","4174","","Survey:","2020102","","Date:","10.02.2020"

"Station type","Time","Ref. no","Loc.St.No","Log","Latitude","Longitude","Depth","Heading","Speed","Water temp","Wind","Wind dir","Air temp","Air pressure","Humidity","Weather","Seastate","Clouds","Ice","Quantity","Code","Number","Serial no.","Wirelength","Min depth","Max depth","Opening","Spread","Comment"
"  -->","00:32:00","","","7652.933","6054.583773 N","00348.362849 E","342.01","293.49","9.2","8.5","24.1","305","5.4","949.4","87","","","","","","","","","","","","","",""
"  -->","00:33:00","","","7653.080","6054.626577 N","00348.069873 E","341.95","292.33","9.2","8.5","24.6","306","4.8","949.0","89","","","","","","","","","","","","","",""
"  -->","00:34:00","","","7653.230","6054.668728 N","00347.776854 E","341.57","291.68","10.2","8.5","23.5","312","4.9","949.1","93","","","","","","","","","","","","","",""
"  -->","00:35:00","","","7653.385","6054.710928 N","00347.479122 E","343.34","292.01","9.1","8.5","17.1","304","4.9","949.1","93","","","","","","","","","","","","","",""
"  -->","00:36:00","","","7653.535","6054.745719 N","00347.179894 E","0.00","293.60","9.8","8.5","24.2","312","5.0","949.5","95","","","","","","","","","","","","","",""
"  -->","00:37:00","","","7653.685","6054.784640 N","00346.888388 E","0.00","293.89","9.1","8.5","22.8","311","4.9","949.1","94","","","","","","","","","","","","","",""
"  -->","00:38:00","","","7653.827","6054.820367 N","00346.607490 E","342.50","293.29","9.0","8.5","17.7","312","4.9","949.7","95","","","","","","","","","","","","","",""
"  -->","00:39:00","","","7653.967","6054.858007 N","00346.332512 E","343.14","293.27","8.4","8.5","20.4","316","4.8","949.7","95","","","","","","","","","","","","","",""
"  -->","00:40:00","","","7654.113","6054.894399 N","00346.045833 E","342.24","291.42","8.4","8.5","19.9","312","4.8","949.6","97","","","","","","","","","","","","","",""
"  -->","00:41:00","","","7654.264","6054.930129 N","00345.746931 E","344.11","293.59","8.9","8.5","22.1","308","4.9","949.6","96","","","","","","","","","","","","","",""
"  -->","00:42:00","","","7654.409","6054.963074 N","00345.459352 E","343.05","292.55","8.5","8.5","22.6","304","5.2","949.9","95","","","","","","","","","","","","","",""
"  -->","00:43:00","","","7654.559","6054.994776 N","00345.160068 E","343.29","293.15","8.7","8.5","23.2","309","5.1","949.7","95","","","","","","","","","","","","","",""
"  -->","00:44:00","","","7654.704","6055.027031 N","00344.871577 E","343.51","289.88","9.0","8.5","25.9","312","5.2","949.1","96","","","","","","","","","","","","","",""
"  -->","00:45:00","","","7654.848","6055.060558 N","00344.586961 E","368.60","295.72","8.0","8.5","25.4","305","5.0","949.8","93","","","","","","","","","","","","","",""
"  -->","00:46:00","","","7654.988","6055.100009 N","00344.316458 E","343.39","293.14","7.3","8.5","26.0","303","5.1","949.7","97","","","","","","","","","","","","","",""
"  -->","00:47:00","","","7655.124","6055.131910 N","00344.045556 E","343.65","294.75","8.1","8.5","21.6","304","5.4","949.2","93","","","","","","","","","","","","","",""
"  -->","00:48:00","","","7655.262","6055.166293 N","00343.771007 E","344.06","292.80","8.4","8.5","26.4","301","5.3","949.2","93","","","","","","","","","","","","","",""
"  -->","00:49:00","","","7655.398","6055.197522 N","00343.504417 E","344.01","294.40","8.1","8.5","24.8","306","5.0","949.8","92","","","","","","","","","","","","","",""
"  -->","00:50:00","","","7655.527","6055.225998 N","00343.249233 E","346.09","289.84","8.3","8.5","27.3","316","5.1","950.0","91","","","","","","","","","","","","","",""
"  -->","00:51:00","","","7655.658","6055.249179 N","00342.981199 E","343.51","290.85","8.7","8.5","27.5","311","5.2","949.0","92","","","","","","","","","","","","","",""
"  -->","00:52:00","","","7655.797","6055.278964 N","00342.711356 E","344.62","292.94","7.9","8.5","26.8","313","5.4","949.5","91","","","","","","","","","","","","","",""
"  -->","00:53:00","","","7655.924","6055.306034 N","00342.459518 E","340.20","291.57","7.4","8.5","25.9","317","5.3","950.3","89","","","","","","","","","","","","","",""
"  -->","00:54:00","","","7656.051","6055.332567 N","00342.205999 E","0.00","292.87","8.6","8.5","20.6","316","5.2","949.5","91","","","","","","","","","","","","","",""
"  -->","00:55:00","","","7656.183","6055.361091 N","00341.944550 E","345.89","292.45","6.9","8.5","19.5","309","5.2","950.2","89","","","","","","","","","","","","","",""
"  -->","00:56:00","","","7656.316","6055.394106 N","00341.683884 E","345.73","292.24","8.2","8.5","22.3","309","5.4","949.6","89","","","","","","","","","","","","","",""
"  -->","00:57:00","","","7656.445","6055.421097 N","00341.424192 E","0.00","290.62","7.8","8.5","23.5","310","5.4","950.0","89","","","","","","","","","","","","","",""
"  -->","00:58:00","","","7656.574","6055.449297 N","00341.169966 E","347.33","292.26","6.8","8.5","19.4","295","5.4","949.9","89","","","","","","","","","","","","","",""
"  -->","00:59:00","","","7656.692","6055.474272 N","00340.936612 E","0.00","291.75","6.3","8.5","26.9","301","5.3","950.2","89","","","","","","","","","","","","","",""
"  -->","01:00:00","","","7656.805","6055.498026 N","00340.707136 E","347.58","291.52","8.5","8.5","18.4","307","5.0","950.2","91","","","","","","","","","","","","","",""
"  -->","01:01:00","","","7656.932","6055.531497 N","00340.463493 E","349.80","291.29","7.8","8.5","25.6","319","5.2","950.2","91","","","","","","","","","","","","","",""
"  -->","01:02:00","","","7657.057","6055.557285 N","00340.213446 E","355.41","296.13","6.5","8.5","27.2","314","5.1","951.2","91","","","","","","","","","","","","","",""
"  -->","01:03:00","","","7657.183","6055.588195 N","00339.967264 E","328.95","292.26","7.7","8.5","19.6","316","5.0","949.7","92","","","","","","","","","","","","","",""
"  -->","01:04:00","","","7657.304","6055.616165 N","00339.725831 E","359.16","290.88","6.6","8.5","24.3","320","5.1","949.6","91","","","","","","","","","","","","","",""
"  -->","01:05:00","","","7657.410","6055.635317 N","00339.512918 E","0.00","293.08","5.2","8.5","23.0","319","5.3","950.6","91","","","","","","","","","","","","","",""
"  -->","01:06:00","","","7657.513","6055.656391 N","00339.307837 E","0.00","292.29","5.9","8.5","23.3","314","5.5","950.4","90","","","","","","","","","","","","","",""
"  -->","01:07:00","","","7657.623","6055.677615 N","00339.092221 E","0.00","291.14","7.0","8.5","26.4","317","5.2","950.9","90","","","","","","","","","","","","","",""
"  -->","01:08:00","","","7657.737","6055.704090 N","00338.864223 E","0.00","291.15","7.5","8.5","21.3","306","5.1","951.0","90","","","","","","","","","","","","","",""
"  -->","01:09:00","","","7657.854","6055.737559 N","00338.641462 E","339.06","293.90","7.4","8.5","25.9","304","4.7","951.0","92","","","","","","","","","","","","","",""
"  -->","01:10:00","","","7657.965","6055.761542 N","00338.418744 E","347.93","292.15","7.2","8.5","25.7","306","5.0","951.0","92","","","","","","","","","","","","","",""
"  -->","01:11:00","","","7658.079","6055.787866 N","00338.191644 E","349.99","293.09","6.9","8.5","24.1","308","5.0","950.6","92","","","","","","","","","","","","","",""
"  -->","01:12:00","","","7658.187","6055.814884 N","00337.975975 E","0.00","291.76","6.7","8.5","27.3","310","4.9","950.7","93","","","","","","","","","","","","","",""
"  -->","01:13:00","","","7658.306","6055.835487 N","00337.743608 E","0.00","291.43","7.4","8.6","26.3","315","4.8","951.1","91","","","","","","","","","","","","","",""
"  -->","01:14:00","","","7658.413","6055.851369 N","00337.525810 E","0.00","290.60","6.8","8.6","24.0","311","4.9","950.2","91","","","","","","","","","","","","","",""
"  -->","01:15:00","","","7658.514","6055.860778 N","00337.323287 E","0.00","291.50","6.1","8.6","23.3","306","5.0","950.6","88","","","","","","","","","","","","","",""
"  -->","01:16:00","","","7658.616","6055.878568 N","00337.124091 E","0.00","293.36","5.8","8.6","22.8","312","5.1","951.2","88","","","","","","","","","","","","","",""
"  -->","01:17:00","","","7658.710","6055.889691 N","00336.935221 E","0.00","295.89","5.8","8.6","25.1","314","5.3","951.1","86","","","","","","","","","","","","","",""
"  -->","01:18:00","","","7658.811","6055.907261 N","00336.730829 E","0.00","295.77","5.3","8.6","23.6","317","5.2","951.3","82","","","","","","","","","","","","","",""
"  -->","01:19:00","","","7658.898","6055.916738 N","00336.562930 E","0.00","292.64","4.5","8.6","20.4","320","5.5","951.3","81","","","","","","","","","","","","","",""
"  -->","01:20:00","","","7658.988","6055.926875 N","00336.382001 E","0.00","291.52","5.8","8.6","22.8","315","5.3","951.4","79","","","","","","","","","","","","","",""
"  -->","01:21:00","","","7659.086","6055.943103 N","00336.187642 E","0.00","295.57","5.6","8.6","22.4","312","5.4","951.7","78","","","","","","","","","","","","","",""
"  -->","01:22:00","","","7659.181","6055.962404 N","00335.997124 E","347.73","298.26","5.5","8.6","24.2","317","5.6","951.6","78","","","","","","","","","","","","","",""
"  -->","01:23:00","","","7659.277","6055.980342 N","00335.808340 E","0.00","299.73","4.9","8.6","23.6","312","5.7","951.6","77","","","","","","","","","","","","","",""
"  -->","01:24:00","","","7659.365","6056.003568 N","00335.630433 E","0.00","299.38","6.2","8.6","21.9","314","5.8","951.8","77","","","","","","","","","","","","","",""
"  -->","01:25:00","","","7659.470","6056.036370 N","00335.430686 E","346.56","299.30","6.8","8.6","23.6","319","5.8","951.7","77","","","","","","","","","","","","","",""
"  -->","01:26:00","","","7659.568","6056.066971 N","00335.241755 E","0.00","299.63","5.9","8.6","17.3","315","5.9","951.7","76","","","","","","","","","","","","","",""
"  -->","01:27:00","","","7659.666","6056.095906 N","00335.049736 E","346.80","297.44","6.2","8.6","23.0","317","6.0","951.7","77","","","","","","","","","","","","","",""
"  -->","01:28:00","","","7659.760","6056.123386 N","00334.871841 E","346.61","301.00","4.6","8.6","22.3","315","5.9","951.6","75","","","","","","","","","","","","","",""
"  -->","01:29:00","","","7659.846","6056.138535 N","00334.697939 E","0.00","295.41","6.2","8.6","24.0","307","6.0","951.4","75","","","","","","","","","","","","","",""
"  -->","01:30:00","","","7659.943","6056.163234 N","00334.509375 E","0.00","297.83","6.3","8.6","23.3","308","6.0","951.8","74","","","","","","","","","","","","","",""
"  -->","01:31:00","","","7660.041","6056.191278 N","00334.315818 E","0.00","297.35","6.8","8.6","18.9","311","6.0","951.7","73","","","","","","","","","","","","","",""
"  -->","01:32:00","","","7660.125","6056.216904 N","00334.159001 E","0.00","299.56","4.3","8.6","19.9","309","6.2","952.2","74","","","","","","","","","","","","","",""
"  -->","01:33:00","","","7660.198","6056.233523 N","00334.014994 E","0.00","295.49","4.4","8.6","23.9","311","6.2","952.1","71","","","","","","","","","","","","","",""
"  -->","01:34:00","","","7660.264","6056.238553 N","00333.889538 E","0.00","299.77","2.2","8.6","20.4","319","6.2","952.0","69","","","","","","","","","","","","","",""
"  -->","01:35:00","","","7660.311","6056.242876 N","00333.799496 E","0.00","298.85","1.1","8.6","15.7","320","6.3","952.3","69","","","","","","","","","","","","","",""
"  -->","01:36:00","","","7660.356","6056.222873 N","00333.720689 E","0.00","268.79","5.2","8.6","22.4","318","6.3","952.6","68","","","","","","","","","","","","","",""
"  -->","01:37:00","","","7660.439","6056.192937 N","00333.563729 E","346.13","289.88","5.5","8.6","21.2","318","6.2","952.0","67","","","","","","","","","","","","","",""
"  -->","01:38:00","","","7660.512","6056.194655 N","00333.422490 E","0.00","301.82","3.0","8.6","19.3","318","6.3","952.4","68","","","","","","","","","","","","","",""
"  -->","01:39:00","","","7660.577","6056.212319 N","00333.295318 E","0.00","301.20","2.9","8.6","21.7","310","6.4","952.3","70","","","","","","","","","","","","","",""
"  -->","01:40:00","","","7660.637","6056.228204 N","00333.184503 E","345.10","308.55","3.2","8.6","19.6","309","6.4","952.8","69","","","","","","","","","","","","","",""
"  -->","01:41:00","","","7660.703","6056.262718 N","00333.062852 E","345.31","312.80","3.5","8.7","20.7","311","6.4","952.6","70","","","","","","","","","","","","","",""
"  -->","01:42:00","","","7660.759","6056.294918 N","00332.977986 E","346.46","316.52","3.4","8.7","23.3","309","6.4","952.7","68","","","","","","","","","","","","","",""
"  -->","01:43:00","","","7660.832","6056.339621 N","00332.856965 E","0.00","313.92","5.2","8.7","21.0","313","6.4","952.9","69","","","","","","","","","","","","","",""
"  -->","01:44:00","","","7660.907","6056.374504 N","00332.728838 E","345.18","311.34","3.9","8.7","22.6","320","6.4","953.2","68","","","","","","","","","","","","","",""
"  -->","01:45:00","","","7660.982","6056.403674 N","00332.586879 E","0.00","311.87","5.4","8.7","22.8","312","6.5","953.0","70","","","","","","","","","","","","","",""
"  -->","01:46:00","","","7661.052","6056.436471 N","00332.463918 E","345.51","312.93","4.9","8.7","23.3","318","6.4","952.7","69","","","","","","","","","","","","","",""
"  -->","01:47:00","","","7661.112","6056.466218 N","00332.363303 E","0.00","312.47","3.8","8.7","24.3","320","6.4","952.6","69","","","","","","","","","","","","","",""
"  -->","01:48:00","","","7661.183","6056.501670 N","00332.235145 E","346.94","312.13","4.2","8.7","20.4","319","6.5","952.8","70","","","","","","","","","","","","","",""
"  -->","01:49:00","","","7661.256","6056.541378 N","00332.118691 E","0.00","316.22","3.6","8.7","15.5","313","6.6","952.7","72","","","","","","","","","","","","","",""
"  -->","01:50:00","","","7661.311","6056.574737 N","00332.035092 E","0.00","320.97","2.5","8.7","18.6","314","6.5","953.0","74","","","","","","","","","","","","","",""
"  -->","01:51:00","","","7661.374","6056.618877 N","00331.941545 E","0.00","321.84","3.5","8.7","20.4","312","6.5","953.5","73","","","","","","","","","","","","","",""
"  -->","01:52:00","","","7661.439","6056.664196 N","00331.850050 E","347.27","317.64","3.8","8.7","20.3","323","6.4","953.2","71","","","","","","","","","","","","","",""
"  -->","01:53:00","","","7661.504","6056.708841 N","00331.754642 E","346.66","322.59","4.6","8.7","19.9","319","6.4","953.3","71","","","","","","","","","","","","","",""
"  -->","01:54:00","","","7661.568","6056.755119 N","00331.667338 E","0.00","324.72","4.4","8.7","17.3","319","6.5","953.1","71","","","","","","","","","","","","","",""
"  -->","01:55:00","","","7661.647","6056.812123 N","00331.559869 E","346.75","320.99","6.0","8.7","22.0","317","6.6","953.6","71","","","","","","","","","","","","","",""
"  -->","01:56:00","","","7661.730","6056.872906 N","00331.445440 E","0.00","322.04","4.8","8.7","21.0","310","6.4","953.5","68","","","","","","","","","","","","","",""
"  -->","01:57:00","","","7661.813","6056.929619 N","00331.324149 E","346.65","313.00","5.5","8.7","21.2","317","6.4","953.4","68","","","","","","","","","","","","","",""
"  -->","01:58:00","","","7661.898","6056.976836 N","00331.186853 E","346.50","311.67","5.2","8.7","21.0","311","6.5","953.5","70","","","","","","","","","","","","","",""
"  -->","01:59:00","","","7661.983","6057.022810 N","00331.038385 E","347.75","308.88","4.5","8.7","21.9","320","6.5","953.2","72","","","","","","","","","","","","","",""
"  -->","02:00:00","","","7662.073","6057.067672 N","00330.887545 E","345.45","308.61","5.5","8.7","23.4","319","6.5","953.3","73","","","","","","","","","","","","","",""
"  -->","02:01:00","","","7662.172","6057.115659 N","00330.705780 E","343.99","306.42","6.1","8.7","21.2","320","6.6","953.1","71","","","","","","","","","","","","","",""
"  -->","02:02:00","","","7662.282","6057.166022 N","00330.511073 E","333.51","308.33","6.7","8.7","21.4","313","6.4","953.3","72","","","","","","","","","","","","","",""
"  -->","02:03:00","","","7662.384","6057.208907 N","00330.325056 E","0.00","304.26","5.8","8.7","18.6","318","6.4","952.8","71","","","","","","","","","","","","","",""
"  -->","02:04:00","","","7662.485","6057.246094 N","00330.134306 E","345.67","299.28","5.9","8.7","21.4","320","6.4","952.9","71","","","","","","","","","","","","","",""
"  -->","02:05:00","","","7662.589","6057.281311 N","00329.934578 E","347.80","301.40","5.6","8.7","21.4","321","6.2","953.4","73","","","","","","","","","","","","","",""
"  -->","02:06:00","","","7662.686","6057.314165 N","00329.755789 E","0.00","300.79","5.5","8.7","19.8","320","6.2","953.1","73","","","","","","","","","","","","","",""
"  -->","02:07:00","","","7662.777","6057.349663 N","00329.585399 E","0.00","303.50","5.3","8.7","20.0","314","6.3","953.2","73","","","","","","","","","","","","","",""
"  -->","02:08:00","","","7662.885","6057.394395 N","00329.386124 E","346.81","302.04","6.7","8.7","18.2","318","6.2","953.6","74","","","","","","","","","","","","","",""
"  -->","02:09:00","","","7663.002","6057.445224 N","00329.169862 E","349.50","302.88","6.8","8.7","23.7","309","5.6","953.6","77","","","","","","","","","","","","","",""
"  -->","02:10:00","","","7663.116","6057.493315 N","00328.964987 E","346.84","303.09","6.1","8.7","20.9","314","5.7","953.3","74","","","","","","","","","","","","","",""
"  -->","02:11:00","","","7663.226","6057.541538 N","00328.761290 E","346.71","302.68","5.6","8.7","19.3","320","5.7","953.1","74","","","","","","","","","","","","","",""
"  -->","02:12:00","","","7663.326","6057.584614 N","00328.583722 E","345.60","300.47","4.0","8.7","22.5","324","5.9","953.4","77","","","","","","","","","","","","","",""
"  -->","02:13:00","","","7663.401","6057.603020 N","00328.432381 E","0.00","301.01","4.6","8.7","23.3","322","5.9","953.5","76","","","","","","","","","","","","","",""
"  -->","02:14:00","","","7663.490","6057.630700 N","00328.262353 E","0.00","302.02","5.1","8.7","24.8","327","5.6","953.1","73","","","","","","","","","","","","","",""
"  -->","02:15:00","","","7663.570","6057.649967 N","00328.110111 E","0.00","303.08","4.5","8.7","21.1","332","5.5","953.2","73","","","","","","","","","","","","","",""
"  -->","02:16:00","","","7663.647","6057.676077 N","00327.958389 E","0.00","301.92","4.3","8.7","19.9","329","5.4","953.8","73","","","","","","","","","","","","","",""
"  -->","02:17:00","","","7663.728","6057.701758 N","00327.806634 E","0.00","302.81","3.8","8.7","19.2","329","5.6","953.9","71","","","","","","","","","","","","","",""
"  -->","02:18:00","","","7663.809","6057.727872 N","00327.645462 E","0.00","303.27","6.2","8.7","19.3","323","5.6","954.3","71","","","","","","","","","","","","","",""
"  -->","02:19:00","","","7663.914","6057.773570 N","00327.457515 E","345.59","303.62","6.6","8.7","16.9","319","5.8","954.2","73","","","","","","","","","","","","","",""
"  -->","02:20:00","","","7664.018","6057.819700 N","00327.272244 E","0.00","307.53","4.1","8.7","14.0","320","6.0","953.9","74","","","","","","","","","","","","","",""
"  -->","02:21:00","","","7664.091","6057.854879 N","00327.142716 E","0.00","300.24","6.2","8.7","13.8","315","6.1","954.2","74","","","","","","","","","","","","","",""
"  -->","02:22:00","","","7664.178","6057.886931 N","00326.977042 E","346.70","300.72","6.1","8.7","14.8","311","6.3","954.5","74","","","","","","","","","","","","","",""
"  -->","02:23:00","","","7664.262","6057.921144 N","00326.825701 E","347.04","304.66","5.0","8.7","17.7","309","6.4","954.5","74","","","","","","","","","","","","","",""
"  -->","02:24:00","","","7664.340","6057.953916 N","00326.686423 E","0.00","304.51","4.5","8.7","14.9","313","6.6","954.2","73","","","","","","","","","","","","","",""
"  -->","02:25:00","","","7664.411","6057.983109 N","00326.556309 E","0.00","300.13","4.3","8.7","18.3","309","6.6","954.2","73","","","","","","","","","","","","","",""
"  -->","02:26:00","","","7664.472","6058.004212 N","00326.445880 E","0.00","303.65","3.0","8.7","22.5","307","6.6","954.5","74","","","","","","","","","","","","","",""
"  -->","02:27:00","","","7664.539","6058.028767 N","00326.316158 E","0.00","301.14","3.4","8.7","22.5","303","6.5","954.1","75","","","","","","","","","","","","","",""
"  -->","02:28:00","","","7664.614","6058.057747 N","00326.174465 E","345.71","300.07","5.2","8.7","21.7","306","6.3","954.2","74","","","","","","","","","","","","","",""
"  -->","02:29:00","","","7664.692","6058.082978 N","00326.026785 E","0.00","304.78","4.4","8.7","23.6","304","6.1","954.0","72","","","","","","","","","","","","","",""
"  -->","02:30:00","","","7664.760","6058.111595 N","00325.899250 E","0.00","301.50","6.0","8.7","22.1","304","5.5","953.9","71","","","","","","","","","","","","","",""
"  -->","02:31:00","","","7664.848","6058.146683 N","00325.738623 E","348.44","305.96","4.5","8.7","22.7","304","5.0","954.0","74","","","","","","","","","","","","","",""
"  -->","02:32:00","","","7664.933","6058.184738 N","00325.583495 E","0.00","302.24","4.6","8.7","21.3","311","5.3","954.3","74","","","","","","","","","","","","","",""
"  -->","02:33:00","","","7665.008","6058.215537 N","00325.446846 E","348.07","303.71","4.8","8.7","19.7","313","5.7","954.1","74","","","","","","","","","","","","","",""
"  -->","02:34:00","","","7665.085","6058.239540 N","00325.303970 E","0.00","300.54","4.5","8.7","20.5","313","5.8","954.4","73","","","","","","","","","","","","","",""
"  -->","02:35:00","","","7665.161","6058.264740 N","00325.155222 E","0.00","304.26","6.0","8.7","19.9","311","5.8","954.4","70","","","","","","","","","","","","","",""
"  -->","02:36:00","","","7665.233","6058.296841 N","00325.026072 E","0.00","304.33","5.2","8.7","18.4","311","5.9","954.2","70","","","","","","","","","","","","","",""
"  -->","02:37:00","","","7665.302","6058.323454 N","00324.899526 E","348.55","299.54","4.6","8.7","19.5","314","5.9","954.9","70","","","","","","","","","","","","","",""
"  -->","02:38:00","","","7665.381","6058.350681 N","00324.751021 E","0.00","303.37","4.6","8.7","17.9","306","5.9","954.6","69","","","","","","","","","","","","","",""
"  -->","02:39:00","","","7665.467","6058.388268 N","00324.594062 E","348.98","304.09","5.3","8.7","16.6","314","5.8","954.4","68","","","","","","","","","","","","","",""
"  -->","02:40:00","","","7665.562","6058.433413 N","00324.418399 E","348.87","301.52","6.4","8.7","14.6","303","5.9","954.5","71","","","","","","","","","","","","","",""
"  -->","02:41:00","","","7665.654","6058.468552 N","00324.249109 E","348.61","302.11","5.7","8.7","19.9","300","5.9","955.0","71","","","","","","","","","","","","","",""
"  -->","02:42:00","","","7665.748","6058.510710 N","00324.076789 E","0.00","300.48","6.7","8.7","15.6","301","6.0","955.1","71","","","","","","","","","","","","","",""
"  -->","02:43:00","","","7665.836","6058.541068 N","00323.918553 E","0.00","307.50","3.3","8.7","17.7","306","6.2","954.8","73","","","","","","","","","","","","","",""
"  -->","02:44:00","","","7665.904","6058.574248 N","00323.800592 E","0.00","301.22","4.0","8.7","18.1","303","6.3","954.5","74","","","","","","","","","","","","","",""
"  -->","02:45:00","","","7665.977","6058.603091 N","00323.662505 E","0.00","301.32","4.0","8.7","19.5","301","6.3","954.6","73","","","","","","","","","","","","","",""
"  -->","02:46:00","","","7666.054","6058.630886 N","00323.516974 E","350.41","298.62","4.4","8.7","22.1","303","6.3","955.1","72","","","","","","","","","","","","","",""
"  -->","02:47:00","","","7666.126","6058.656344 N","00323.383745 E","0.00","302.70","3.4","8.6","17.7","307","6.3","954.7","69","","","","","","","","","","","","","",""
