"Ship:","4174","","Survey:","2020102","","Date:","07.02.2020"

"Station type","Time","Ref. no","Loc.St.No","Log","Latitude","Longitude","Depth","Heading","Speed","Water temp","Wind","Wind dir","Air temp","Air pressure","Humidity","Weather","Seastate","Clouds","Ice","Quantity","Code","Number","Serial no.","Wirelength","Min depth","Max depth","Opening","Spread","Comment"
"  -->","05:56:00","","","7423.454","6014.709860 N","00242.561056 E","97.61","183.44","1.6","8.6","11.0","185","6.1","1020.9","95","","","","","","","","","","","","","",""
"  -->","05:57:00","","","7423.482","6014.683313 N","00242.574908 E","97.58","181.99","1.7","8.6","9.9","188","6.1","1020.9","95","","","","","","","","","","","","","",""
"  -->","05:58:00","","","7423.509","6014.657847 N","00242.595491 E","97.74","181.05","2.0","8.6","10.6","183","6.1","1021.1","95","","","","","","","","","","","","","",""
"  -->","05:59:00","","","7423.537","6014.633371 N","00242.615847 E","98.03","181.68","1.8","8.6","11.6","189","5.9","1020.8","99","","","","","","","","","","","","","",""
"  -->","06:00:00","","","7423.563","6014.608835 N","00242.632111 E","98.65","181.56","1.5","8.6","11.8","188","5.9","1020.8","96","","","","","","","","","","","","","",""
"  -->","06:01:00","","","7423.589","6014.584776 N","00242.647736 E","98.17","180.96","1.2","8.6","","","5.9","1020.9","96","","","","","","","","","","","","","",""
"  -->","06:02:00","","","7423.615","6014.561430 N","00242.665755 E","98.17","181.75","1.3","8.6","","","5.8","1020.9","96","","","","","","","","","","","","","",""
"  -->","06:03:00","","","7423.640","6014.536812 N","00242.680514 E","98.03","182.21","1.7","8.6","11.9","184","5.8","1020.7","96","","","","","","","","","","","","","",""
"  -->","06:04:00","","","7423.667","6014.511716 N","00242.694369 E","97.81","182.89","1.6","8.6","11.9","179","5.9","1021.0","97","","","","","","","","","","","","","",""
"  -->","06:05:00","","","7423.692","6014.487871 N","00242.702718 E","97.70","184.09","1.6","-999.00","11.9","175","-999.00","-999.00","-999.00","","","","","","","","","","","","","",""
"  -->","06:06:00","","","7423.717","6014.464783 N","00242.708612 E","97.83","181.80","1.2","8.6","13.1","171","5.8","1021.1","96","","","","","","","","","","","","","",""
"  -->","06:07:00","","","7423.741","6014.441615 N","00242.719401 E","97.84","180.58","1.2","8.6","","","5.9","1021.1","97","","","","","","","","","","","","","",""
"  -->","06:08:00","","","7423.766","6014.418307 N","00242.733649 E","97.82","180.71","1.1","-999.00","12.3","184","-999.00","-999.00","-999.00","","","","","","","","","","","","","",""
"  -->","06:09:00","","","7423.791","6014.394307 N","00242.749375 E","97.49","182.05","1.7","8.6","11.7","182","5.7","1020.9","95","","","","","","","","","","","","","",""
"  -->","06:10:00","","","7423.817","6014.370132 N","00242.764683 E","97.49","182.18","1.6","8.6","","","5.7","1020.9","95","","","","","","","","","","","","","",""
"  -->","06:11:00","","","7423.843","6014.345854 N","00242.778639 E","97.60","181.60","1.7","-999.00","11.5","183","-999.00","-999.00","-999.00","","","","","","","","","","","","","",""
"  -->","06:12:00","","","7423.868","6014.321925 N","00242.789742 E","97.36","181.21","1.6","8.6","12.7","180","5.8","1021.0","96","","","","","","","","","","","","","",""
"  -->","06:13:00","","","7423.893","6014.297498 N","00242.803983 E","97.71","179.99","1.4","8.6","12.0","184","5.8","1020.9","97","","","","","","","","","","","","","",""
"  -->","06:14:00","","","7423.920","6014.273160 N","00242.819854 E","97.55","180.79","1.5","8.6","11.8","184","5.8","1020.9","97","","","","","","","","","","","","","",""
"  -->","06:15:00","","","7423.945","6014.249455 N","00242.837191 E","97.37","184.77","1.7","8.6","13.0","180","5.9","1020.8","97","","","","","","","","","","","","","",""
"  -->","06:16:00","","","7423.960","6014.231741 N","00242.847974 E","97.44","215.85","0.6","8.6","","","5.9","1020.8","96","","","","","","","","","","","","","",""
"  -->","06:17:00","","","7423.960","6014.225996 N","00242.839744 E","97.44","267.24","0.3","8.6","12.0","171","5.8","1021.1","94","","","","","","","","","","","","","",""
"  -->","06:18:00","","","7423.960","6014.233160 N","00242.829198 E","97.65","299.86","0.7","-999.00","11.9","172","-999.00","-999.00","-999.00","","","","","","","","","","","","","",""
"  -->","06:19:00","","","7423.966","6014.247778 N","00242.823717 E","97.58","310.20","0.8","-999.00","12.3","179","-999.00","-999.00","-999.00","","","","","","","","","","","","","",""
"  -->","06:20:00","","","7423.981","6014.265621 N","00242.820398 E","97.42","307.23","1.7","8.6","11.0","183","5.9","1021.5","95","","","","","","","","","","","","","",""
"  -->","06:21:00","","","7424.002","6014.283664 N","00242.803027 E","97.51","298.81","1.2","-999.00","","","-999.00","-999.00","-999.00","","","","","","","","","","","","","",""
"  -->","06:22:00","","","7424.020","6014.299869 N","00242.780927 E","97.60","293.92","1.3","8.6","11.1","177","5.9","1021.5","95","","","","","","","","","","","","","",""
"  -->","06:23:00","","","7424.039","6014.315187 N","00242.755767 E","97.82","293.90","1.1","8.6","7.2","178","5.9","1021.5","97","","","","","","","","","","","","","",""
"  -->","06:24:00","","","7424.060","6014.331626 N","00242.728570 E","97.61","297.31","1.3","8.6","6.3","180","5.9","1021.5","96","","","","","","","","","","","","","",""
"  -->","06:25:00","","","7424.082","6014.348565 N","00242.701917 E","97.96","295.45","1.4","8.6","8.6","194","6.2","1021.5","97","","","","","","","","","","","","","",""
"  -->","06:26:00","","","7424.103","6014.366662 N","00242.676018 E","97.97","298.03","1.8","8.6","10.4","189","6.2","1021.4","97","","","","","","","","","","","","","",""
"  -->","06:27:00","","","7424.125","6014.385140 N","00242.649451 E","98.04","297.80","1.7","-999.00","10.8","192","-999.00","-999.00","-999.00","","","","","","","","","","","","","",""
"  -->","06:28:00","","","7424.147","6014.402644 N","00242.623793 E","98.07","297.93","1.5","8.6","9.3","190","6.0","1021.5","96","","","","","","","","","","","","","",""
"  -->","06:29:00","","","7424.167","6014.419835 N","00242.601440 E","98.01","298.54","1.6","8.6","8.2","190","6.1","1021.4","96","","","","","","","","","","","","","",""
"  -->","06:30:00","","","7424.187","6014.437373 N","00242.578345 E","98.17","299.30","1.4","8.6","8.1","183","6.1","1021.4","98","","","","","","","","","","","","","",""
"  -->","06:31:00","","","7424.210","6014.455368 N","00242.554017 E","98.16","297.80","1.5","8.6","7.5","187","5.9","1021.5","97","","","","","","","","","","","","","",""
"  -->","06:32:00","","","7424.232","6014.473556 N","00242.529317 E","98.21","297.75","1.4","-999.00","8.1","181","-999.00","-999.00","-999.00","","","","","","","","","","","","","",""
"  -->","06:33:00","","","7424.254","6014.492681 N","00242.504273 E","98.46","298.71","1.4","8.6","8.2","181","5.9","1021.5","96","","","","","","","","","","","","","",""
"  -->","06:34:00","","","7424.277","6014.511898 N","00242.477580 E","98.48","297.51","1.4","-999.00","10.1","180","-999.00","-999.00","-999.00","","","","","","","","","","","","","",""
"  -->","06:35:00","","","7424.298","6014.528630 N","00242.451510 E","98.72","294.39","1.1","8.6","","","5.8","1021.6","97","","","","","","","","","","","","","",""
"  -->","06:36:00","","","7424.318","6014.545607 N","00242.427683 E","98.88","297.68","1.1","8.6","8.6","183","5.8","1021.5","96","","","","","","","","","","","","","",""
"  -->","06:37:00","","","7424.338","6014.563054 N","00242.404204 E","98.98","298.62","0.9","8.6","10.3","176","5.8","1021.5","95","","","","","","","","","","","","","",""
"  -->","06:38:00","","","7424.361","6014.582842 N","00242.378346 E","98.75","300.33","1.4","8.6","8.4","185","5.9","1021.4","94","","","","","","","","","","","","","",""
"  -->","06:39:00","","","7424.386","6014.601870 N","00242.347562 E","98.45","299.29","1.5","8.6","9.7","176","6.0","1021.4","94","","","","","","","","","","","","","",""
"  -->","06:40:00","","","7424.411","6014.620795 N","00242.316370 E","98.62","298.99","1.5","8.6","9.3","174","6.0","1021.3","95","","","","","","","","","","","","","",""
"  -->","06:41:00","","","7424.436","6014.639778 N","00242.284099 E","98.39","296.52","1.6","8.6","11.5","171","6.0","1021.2","94","","","","","","","","","","","","","",""
"  -->","06:42:00","","","7424.460","6014.657278 N","00242.252694 E","98.40","294.46","1.1","8.6","","","6.0","1021.2","94","","","","","","","","","","","","","",""
"  -->","06:43:00","","","7424.481","6014.674049 N","00242.225616 E","97.97","295.72","1.6","-999.00","13.6","173","-999.00","-999.00","-999.00","","","","","","","","","","","","","",""
"  -->","06:44:00","","","7424.504","6014.691943 N","00242.197608 E","98.06","296.21","1.1","8.6","9.6","176","6.0","1021.6","93","","","","","","","","","","","","","",""
"  -->","06:45:00","","","7424.525","6014.710099 N","00242.173638 E","98.05","298.19","1.4","-999.00","","","-999.00","-999.00","-999.00","","","","","","","","","","","","","",""
"  -->","06:46:00","","","7424.546","6014.728020 N","00242.150065 E","97.81","297.57","1.4","8.6","","174","6.0","1021.6","92","","","","","","","","","","","","","",""
"  -->","06:47:00","","","7424.564","6014.743369 N","00242.126174 E","98.05","297.65","1.0","8.6","8.0","184","5.9","1021.4","91","","","","","","","","","","","","","",""
"  -->","06:48:00","","","7424.583","6014.759667 N","00242.103949 E","97.60","299.60","1.3","8.6","","","5.9","1021.4","92","","","","","","","","","","","","","",""
"  -->","06:49:00","","","7424.604","6014.778084 N","00242.082043 E","97.28","299.12","1.5","8.6","7.9","183","5.8","1021.5","93","","","","","","","","","","","","","",""
"  -->","06:50:00","","","7424.626","6014.796551 N","00242.057197 E","97.59","297.73","1.3","8.6","","","6.0","1021.5","93","","","","","","","","","","","","","",""
"  -->","06:51:00","","","7424.650","6014.815739 N","00242.030277 E","97.90","299.07","1.5","8.6","11.4","178","6.0","1021.5","93","","","","","","","","","","","","","",""
"  -->","06:52:00","","","7424.674","6014.834838 N","00242.000394 E","97.79","298.16","1.6","8.6","11.1","172","6.1","1021.4","92","","","","","","","","","","","","","",""
"  -->","06:53:00","","","7424.698","6014.853385 N","00241.973302 E","97.69","298.81","1.1","8.6","11.2","172","6.0","1021.4","93","","","","","","","","","","","","","",""
"  -->","06:54:00","","","7424.721","6014.872131 N","00241.944826 E","97.40","297.09","0.9","8.6","","","5.9","1021.4","93","","","","","","","","","","","","","",""
"  -->","06:55:00","","","7424.743","6014.890089 N","00241.916270 E","97.14","297.60","1.4","8.6","10.5","178","5.7","1021.4","94","","","","","","","","","","","","","",""
"  -->","06:56:00","","","7424.767","6014.909091 N","00241.886835 E","97.30","298.95","1.2","8.6","9.6","177","5.7","1021.4","94","","","","","","","","","","","","","",""
"  -->","06:57:00","","","7424.790","6014.926733 N","00241.858351 E","96.66","298.72","1.0","-999.00","11.1","174","-999.00","-999.00","-999.00","","","","","","","","","","","","","",""
"  -->","06:58:00","","","7424.818","6014.946098 N","00241.824260 E","96.73","275.41","1.9","8.6","9.2","184","5.8","1021.4","96","","","","","","","","","","","","","",""
"  -->","06:59:00","","","7424.851","6014.952966 N","00241.767463 E","96.94","243.01","2.0","-999.00","","","-999.00","-999.00","-999.00","","","","","","","","","","","","","",""
"  -->","07:00:00","","","7424.887","6014.942580 N","00241.705621 E","97.29","212.95","2.2","8.6","12.3","164","5.9","1021.4","96","","","","","","","","","","","","","",""
"  -->","07:01:00","","","7424.925","6014.915783 N","00241.663854 E","96.85","180.66","2.4","8.6","11.9","171","5.9","1021.4","95","","","","","","","","","","","","","",""
"  -->","07:02:00","","","7424.965","6014.879220 N","00241.676046 E","97.16","156.73","2.6","8.6","13.1","","6.0","1021.2","95","","","","","","","","","","","","","",""
"  -->","07:03:00","","","7425.011","6014.841927 N","00241.729898 E","97.15","158.23","2.9","8.6","","","6.0","1020.5","95","","","","","","","","","","","","","",""
"  -->","07:04:00","","","7425.058","6014.802980 N","00241.785701 E","96.81","159.44","2.9","8.6","13.5","183","5.9","1020.5","94","","","","","","","","","","","","","",""
"  -->","07:05:00","","","7425.106","6014.763964 N","00241.839804 E","97.06","158.95","3.3","8.6","14.4","181","5.9","1020.4","95","","","","","","","","","","","","","",""
"  -->","07:06:00","","","7425.156","6014.725088 N","00241.896012 E","97.24","158.30","2.5","8.6","12.8","180","6.0","1020.3","95","","","","","","","","","","","","","",""
"  -->","07:07:00","","","7425.203","6014.685937 N","00241.951497 E","97.61","159.53","2.7","8.6","12.7","183","5.9","1020.4","95","","","","","","","","","","","","","",""
"  -->","07:08:00","","","7425.252","6014.646145 N","00242.004462 E","97.50","159.61","2.7","8.6","10.3","177","5.9","1020.4","95","","","","","","","","","","","","","",""
"  -->","07:09:00","","","7425.299","6014.607910 N","00242.060525 E","98.22","158.93","3.2","8.6","12.7","171","6.1","1020.3","96","","","","","","","","","","","","","",""
"  -->","07:10:00","","","7425.347","6014.570357 N","00242.116880 E","98.76","158.39","2.6","8.6","","","6.1","1020.4","95","","","","","","","","","","","","","",""
"  -->","07:11:00","","","7425.393","6014.533312 N","00242.175031 E","99.30","159.66","3.2","8.6","14.3","182","6.0","1020.2","94","","","","","","","","","","","","","",""
"  -->","07:12:00","","","7425.441","6014.494751 N","00242.227868 E","99.06","158.74","3.0","-999.00","","183","-999.00","-999.00","-999.00","","","","","","","","","","","","","",""
"  -->","07:13:00","","","7425.488","6014.457039 N","00242.283136 E","98.81","158.98","2.7","8.6","13.8","","6.1","1020.1","95","","","","","","","","","","","","","",""
"  -->","07:14:00","","","7425.534","6014.420485 N","00242.334795 E","99.07","159.02","2.4","8.6","13.8","174","6.0","1020.4","94","","","","","","","","","","","","","",""
"  -->","07:15:00","","","7425.578","6014.386043 N","00242.391675 E","98.96","159.42","2.7","8.6","13.2","176","6.1","1020.4","95","","","","","","","","","","","","","",""
"  -->","07:16:00","","","7425.624","6014.350145 N","00242.446603 E","98.81","158.10","2.3","8.6","12.4","195","6.0","1020.4","95","","","","","","","","","","","","","",""
"  -->","07:17:00","","","7425.671","6014.313805 N","00242.505573 E","98.69","159.39","2.6","8.6","12.3","187","6.1","1020.4","95","","","","","","","","","","","","","",""
"  -->","07:18:00","","","7425.717","6014.277291 N","00242.561324 E","98.33","158.58","2.9","8.6","","","6.0","1020.4","95","","","","","","","","","","","","","",""
"  -->","07:19:00","","","7425.764","6014.240030 N","00242.617202 E","98.40","160.03","2.8","8.6","12.2","192","5.9","1020.4","94","","","","","","","","","","","","","",""
"  -->","07:20:00","","","7425.810","6014.204178 N","00242.670714 E","98.27","157.05","2.8","8.6","11.4","178","6.2","1020.3","95","","","","","","","","","","","","","",""
"  -->","07:21:00","","","7425.854","6014.168831 N","00242.727627 E","98.18","158.98","2.7","8.6","11.8","181","6.2","1020.3","96","","","","","","","","","","","","","",""
"  -->","07:22:00","","","7425.899","6014.132846 N","00242.781865 E","97.81","159.29","3.2","8.6","11.4","184","6.2","1020.4","95","","","","","","","","","","","","","",""
"  -->","07:23:00","","","7425.946","6014.095955 N","00242.835893 E","97.66","159.31","2.6","8.6","11.2","182","6.1","1020.3","95","","","","","","","","","","","","","",""
"  -->","07:24:00","","","7425.991","6014.059856 N","00242.890291 E","97.69","158.72","2.7","8.6","","","6.1","1020.3","95","","","","","","","","","","","","","",""
"  -->","07:25:00","","","7426.037","6014.024326 N","00242.948645 E","97.30","158.72","2.8","8.6","15.1","","6.1","1020.3","95","","","","","","","","","","","","","",""
"  -->","07:26:00","","","7426.082","6013.989673 N","00243.005708 E","97.20","159.58","2.2","8.6","12.6","184","6.0","1020.2","94","","","","","","","","","","","","","",""
"  -->","07:27:00","","","7426.125","6013.958310 N","00243.060895 E","97.57","158.86","1.9","8.6","12.6","186","6.0","1020.3","95","","","","","","","","","","","","","",""
"  -->","07:28:00","","","7426.161","6013.934340 N","00243.114381 E","97.14","156.40","1.7","8.6","14.8","187","6.0","1020.3","94","","","","","","","","","","","","","",""
"  -->","07:29:00","","","7426.197","6013.910565 N","00243.169897 E","97.09","165.53","2.2","-999.00","13.1","182","-999.00","-999.00","-999.00","","","","","","","","","","","","","",""
"  -->","07:30:00","","","7426.233","6013.882327 N","00243.213979 E","96.64","181.86","1.7","8.6","11.3","183","6.0","1020.3","93","","","","","","","","","","","","","",""
"  -->","07:31:00","","","7426.255","6013.861889 N","00243.235756 E","96.96","207.14","0.8","8.6","12.9","181","6.0","1020.3","92","","","","","","","","","","","","","",""
"  -->","07:32:00","","","7426.261","6013.851083 N","00243.227540 E","96.76","261.63","0.2","8.6","","","6.0","1020.3","92","","","","","","","","","","","","","",""
"  -->","07:33:00","","","7426.281","6013.858636 N","00243.176698 E","96.26","298.70","2.5","8.6","12.8","176","6.1","1020.6","91","","","","","","","","","","","","","",""
"  -->","07:34:00","","","7426.330","6013.893482 N","00243.101570 E","97.23","321.04","3.7","8.6","8.0","179","6.2","1021.2","92","","","","","","","","","","","","","",""
"  -->","07:35:00","","","7426.402","6013.960353 N","00243.029423 E","97.23","335.99","5.4","8.6","11.3","183","6.2","1021.2","92","","","","","","","","","","","","","",""
"  -->","07:36:00","","","7426.499","6014.049577 N","00242.949590 E","97.58","333.28","6.0","8.6","10.6","177","6.2","1021.0","93","","","","","","","","","","","","","",""
"  -->","07:37:00","","","7426.613","6014.151658 N","00242.851574 E","97.65","333.47","7.3","8.6","11.9","179","6.2","1021.0","94","","","","","","","","","","","","","",""
"  -->","07:38:00","","","7426.739","6014.265017 N","00242.742844 E","98.17","333.05","7.9","8.6","12.1","190","6.4","1021.0","94","","","","","","","","","","","","","",""
"  -->","07:39:00","","","7426.869","6014.382985 N","00242.631690 E","98.27","333.52","8.1","8.6","11.8","185","6.4","1021.0","95","","","","","","","","","","","","","",""
"  -->","07:40:00","","","7427.004","6014.504372 N","00242.514226 E","98.67","334.80","8.2","8.6","7.6","188","6.3","1021.0","95","","","","","","","","","","","","","",""
"  -->","07:41:00","","","7427.142","6014.627950 N","00242.395304 E","98.93","334.05","8.5","8.6","9.5","190","6.3","1020.9","93","","","","","","","","","","","","","",""
"  -->","07:42:00","","","7427.280","6014.754560 N","00242.289451 E","97.90","339.15","8.0","8.6","8.2","191","6.3","1020.9","93","","","","","","","","","","","","","",""
"  -->","07:43:00","","","7427.417","6014.883209 N","00242.202080 E","97.52","341.84","8.6","8.6","9.9","193","6.3","1020.9","94","","","","","","","","","","","","","",""
"  -->","07:44:00","","","7427.555","6015.017449 N","00242.122161 E","97.92","343.35","8.3","8.6","12.1","194","6.3","1020.8","94","","","","","","","","","","","","","",""
"  -->","07:45:00","","","7427.697","6015.153681 N","00242.045705 E","97.06","342.72","8.3","8.6","13.8","192","6.2","1020.8","94","","","","","","","","","","","","","",""
"  -->","07:46:00","","","7427.832","6015.282060 N","00241.970627 E","96.48","340.06","6.9","8.6","12.3","189","6.2","1020.8","94","","","","","","","","","","","","","",""
"  -->","07:47:00","","","7427.938","6015.378368 N","00241.903601 E","96.13","338.15","5.3","8.6","12.0","186","6.4","1020.9","94","","","","","","","","","","","","","",""
"  -->","07:48:00","","","7428.021","6015.456977 N","00241.843086 E","96.52","335.67","5.4","8.6","10.2","188","6.3","1020.8","93","","","","","","","","","","","","","",""
"  -->","07:49:00","","","7428.103","6015.531817 N","00241.780572 E","95.86","333.50","4.5","-999.00","12.0","191","-999.00","-999.00","-999.00","","","","","","","","","","","","","",""
"  -->","07:50:00","","","7428.170","6015.591683 N","00241.734168 E","96.01","333.32","3.5","8.6","11.8","195","6.4","1020.9","92","","","","","","","","","","","","3.50","",""
"  -->","07:51:00","","","7428.224","6015.642968 N","00241.694542 E","95.90","334.33","3.4","8.6","12.7","194","6.3","1020.9","90","","","","","","","","","","","","2.25","",""
"  -->","07:52:00","","","7428.281","6015.694216 N","00241.654171 E","95.71","333.99","3.1","8.6","11.0","196","6.3","1020.9","90","","","","","","","","","","","","2.19","",""
"  -->","07:53:00","","","7428.343","6015.753809 N","00241.608990 E","96.16","335.17","4.5","8.6","14.4","190","6.3","1020.8","90","","","","","","","","","","","","1.88","",""
"  -->","07:54:00","","","7428.424","6015.828296 N","00241.548989 E","96.49","335.81","4.9","8.6","13.6","190","6.3","1020.8","90","","","","","","","","","","","","3.81","17.69",""
"  -->","07:55:00","","","7428.510","6015.906667 N","00241.485296 E","96.20","335.10","5.0","8.6","11.3","198","6.4","1020.7","91","","","","","","","","","","","","2.69","30.31",""
"  -->","07:56:00","","","7428.592","6015.983265 N","00241.422169 E","96.43","335.05","4.9","8.6","10.1","189","6.3","1020.8","90","","","","","","","","","","","","","39.63",""
"  -->","07:57:00","","","7428.672","6016.057378 N","00241.362292 E","96.83","336.37","4.5","8.6","11.9","196","6.3","1020.8","90","","","","","","","","","","","","","49.00",""
"  -->","07:58:00","","","7428.745","6016.124932 N","00241.311891 E","97.18","337.37","4.1","8.6","12.8","193","6.4","1020.8","90","","","","","","","","","","","","5.50","59.56",""
"  -->","07:59:00","","","7428.811","6016.186305 N","00241.266168 E","96.88","335.87","4.1","-999.00","11.1","194","-999.00","-999.00","-999.00","","","","","","","","","","","","5.19","75.88",""
"  -->","08:00:00","","","7428.874","6016.245854 N","00241.221735 E","97.27","335.80","3.8","8.6","10.5","190","6.1","1020.8","89","","","","","","","","","","","","4.94","79.13",""
"  -->","08:01:00","","","7428.939","6016.305037 N","00241.174965 E","97.91","334.60","4.1","8.6","12.8","181","6.2","1020.7","91","","","","","","","","","","","","5.13","77.56",""
"  -->","08:02:00","","","7429.005","6016.365108 N","00241.126403 E","98.44","335.51","4.0","8.6","8.3","176","6.2","1020.6","91","","","","","","","","","","","","5.19","76.56",""
"  -->","08:03:00","","","7429.071","6016.426243 N","00241.076474 E","98.88","334.74","4.3","8.6","9.6","183","6.3","1020.6","91","","","","","","","","","","","","5.25","77.88",""
"  -->","08:04:00","","","7429.137","6016.487934 N","00241.024165 E","98.54","334.56","4.1","8.6","11.2","170","7.1","1020.5","91","","","","","","","","","","","","5.00","77.50",""
"  -->","08:05:00","","","7429.203","6016.548300 N","00240.972199 E","97.74","335.11","4.0","8.6","12.1","175","6.8","1020.4","89","","","","","","","","","","","","4.94","77.00",""
"Other","08:05:01","2","3","7429.205","6016.549293 N","00240.971512 E","97.60","334.92","3.9","8.6","12.1","175","6.8","1020.4","89","","","","","1","3194","1712","60003","285","","","5.19","77.06","Sjøtest av trål Rigget slik den skal med hennsyn til kuler på headlinen."
"  -->","08:06:00","","","7429.268","6016.607175 N","00240.923988 E","97.56","335.07","3.8","8.6","10.1","179","6.6","1020.5","91","","","","","","","","","","","","4.63","76.75",""
"  -->","08:07:00","","","7429.333","6016.667132 N","00240.874667 E","97.08","334.45","4.0","8.6","10.8","176","6.6","1020.5","91","","","","","","","","","","","","5.00","77.81",""
"  -->","08:08:00","","","7429.399","6016.728078 N","00240.823169 E","96.44","334.43","4.0","8.6","12.9","177","6.6","1020.5","91","","","","","","","","","","","","4.81","75.75",""
"  -->","08:09:00","","","7429.466","6016.788786 N","00240.772941 E","96.21","335.11","3.5","8.6","12.2","186","6.6","1020.6","91","","","","","","","","","","","","4.81","76.69",""
"  -->","08:10:00","","","7429.531","6016.849230 N","00240.724033 E","96.11","334.45","3.8","-999.00","14.4","181","-999.00","-999.00","-999.00","","","","","","","","","","","","4.81","76.50",""
"  -->","08:11:00","","","7429.595","6016.908163 N","00240.672410 E","95.80","335.21","3.9","8.6","13.4","177","6.5","1020.6","90","","","","","","","","","","","","4.75","76.13",""
"  -->","08:12:00","","","7429.661","6016.967575 N","00240.622551 E","95.26","334.82","4.0","8.6","10.4","177","6.5","1020.6","90","","","","","","","","","","","","4.75","73.81",""
"  -->","08:13:00","","","7429.724","6017.025949 N","00240.573524 E","95.25","335.01","3.7","8.6","10.3","180","6.6","1020.6","90","","","","","","","","","","","","4.75","71.56",""
"  -->","08:14:00","","","7429.788","6017.084881 N","00240.525994 E","95.65","334.61","3.7","8.6","13.5","176","6.7","1020.6","90","","","","","","","","","","","","4.63","71.44",""
"  -->","08:15:00","","","7429.852","6017.143493 N","00240.474918 E","95.50","335.09","3.9","-999.00","11.9","177","-999.00","-999.00","-999.00","","","","","","","","","","","","4.44","72.75",""
"  -->","08:16:00","","","7429.918","6017.202563 N","00240.425645 E","95.33","334.78","3.9","8.6","13.8","179","6.5","1020.7","90","","","","","","","","","","","","4.75","72.75",""
"  -->","08:17:00","","","7429.983","6017.263435 N","00240.371281 E","96.13","335.69","3.9","-999.00","14.3","181","-999.00","-999.00","-999.00","","","","","","","","","","","","4.88","72.63",""
"  -->","08:18:00","","","7430.049","6017.324109 N","00240.321207 E","95.76","334.66","4.1","8.6","14.3","179","6.5","1020.6","89","","","","","","","","","","","","4.88","72.69",""
"  -->","08:19:00","","","7430.112","6017.381722 N","00240.271177 E","95.97","335.50","3.5","8.6","11.9","180","6.4","1020.6","88","","","","","","","","","","","","4.81","71.88",""
"  -->","08:20:00","","","7430.174","6017.438642 N","00240.219293 E","95.91","334.93","3.7","8.6","8.9","186","6.6","1020.6","89","","","","","","","","","","","","4.75","72.25",""
"Other","08:20:03","2","3","7430.179","6017.441424 N","00240.216767 E","96.04","335.27","3.7","8.6","10.5","186","6.6","1020.6","89","","","","","1","3194","1712","60003","285","95.01","98.03","4.75","72.94","Sjøtest av trål Rigget slik den skal med hennsyn til kuler på headlinen."
"  -->","08:21:00","","","7430.237","6017.493237 N","00240.168836 E","96.37","335.08","3.3","8.6","13.0","178","6.6","1020.6","90","","","","","","","","","","","","4.94","72.38",""
"  -->","08:22:00","","","7430.284","6017.536455 N","00240.132609 E","96.43","335.82","2.1","8.6","10.2","184","6.5","1020.6","90","","","","","","","","","","","","4.88","74.06",""
"  -->","08:23:00","","","7430.321","6017.570696 N","00240.107285 E","96.21","334.69","1.9","8.6","12.9","175","6.4","1020.5","90","","","","","","","","","","","","5.25","69.69",""
"  -->","08:24:00","","","7430.354","6017.601231 N","00240.083797 E","96.39","336.06","2.1","8.6","11.3","175","6.6","1020.4","91","","","","","","","","","","","","5.69","57.75",""
"  -->","08:25:00","","","7430.391","6017.636093 N","00240.062942 E","96.66","335.06","2.5","8.6","10.6","179","6.8","1020.4","89","","","","","","","","","","","","5.69","32.44",""
"  -->","08:26:00","","","7430.437","6017.680136 N","00240.031595 E","96.70","343.53","3.0","8.6","11.8","178","6.9","1020.4","89","","","","","","","","","","","","4.13","28.44",""
"  -->","08:27:00","","","7430.486","6017.726285 N","00240.004882 E","96.89","342.72","2.9","8.6","11.0","179","6.7","1020.4","90","","","","","","","","","","","","1.94","",""
"  -->","08:28:00","","","7430.532","6017.771437 N","00239.984099 E","97.12","344.78","2.6","8.6","11.4","176","6.7","1020.4","90","","","","","","","","","","","","2.56","",""
"  -->","08:29:00","","","7430.578","6017.815181 N","00239.967793 E","97.34","347.80","2.4","8.6","12.8","182","6.8","1020.4","90","","","","","","","","","","","","2.94","",""
"  -->","08:30:00","","","7430.621","6017.857502 N","00239.954740 E","97.28","348.51","2.5","8.6","12.8","182","6.8","1020.4","89","","","","","","","","","","","","2.75","",""
"  -->","08:31:00","","","7430.662","6017.897121 N","00239.940069 E","97.62","346.17","2.3","8.6","10.5","178","6.9","1020.2","90","","","","","","","","","","","","1.38","",""
"  -->","08:32:00","","","7430.702","6017.935920 N","00239.925263 E","97.50","346.43","2.5","8.6","12.8","180","6.9","1020.2","90","","","","","","","","","","","","","",""
"  -->","08:33:00","","","7430.752","6017.989314 N","00239.929108 E","97.35","22.59","4.1","8.5","10.4","175","7.2","1020.3","89","","","","","","","","","","","","","",""
"  -->","08:34:00","","","7430.823","6018.044640 N","00240.028318 E","98.52","76.72","4.3","8.6","12.2","175","6.8","1020.2","90","","","","","","","","","","","","","",""
"  -->","08:35:00","","","7430.890","6018.036328 N","00240.165192 E","98.20","134.16","4.1","8.6","10.7","173","6.6","1020.1","90","","","","","","","","","","","","1.38","",""
"  -->","08:36:00","","","7430.957","6017.983198 N","00240.251568 E","98.13","177.33","4.1","8.6","12.4","172","6.7","1020.1","91","","","","","","","","","","","","","",""
"  -->","08:37:00","","","7431.026","6017.915129 N","00240.268604 E","97.78","181.19","3.8","8.6","12.4","181","6.3","1019.6","91","","","","","","","","","","","","","",""
