"Ship:","4174","","Survey:","2020102","","Date:","16.02.2020"

"Station type","Time","Ref. no","Loc.St.No","Log","Latitude","Longitude","Depth","Heading","Speed","Water temp","Wind","Wind dir","Air temp","Air pressure","Humidity","Weather","Seastate","Clouds","Ice","Quantity","Code","Number","Serial no.","Wirelength","Min depth","Max depth","Opening","Spread","Comment"
"  -->","01:29:00","","","8440.132","6025.388379 N","00057.652518 W","115.80","218.58","0.4","8.1","10.8","201","5.8","965.6","74","","","","","","","","","","","","","",""
"  -->","01:30:00","","","8440.132","6025.388366 N","00057.652417 W","115.78","218.30","0.4","8.1","10.5","212","5.7","965.6","78","","","","","","","","","","","","","",""
"  -->","01:31:00","","","8440.132","6025.388187 N","00057.651608 W","115.90","218.24","0.3","8.1","12.6","210","6.1","965.5","79","","","","","","","","","","","","","",""
"  -->","01:32:00","","","8440.132","6025.388798 N","00057.652247 W","115.77","217.29","0.2","8.1","12.6","214","5.5","965.6","80","","","","","","","","","","","","","",""
"  -->","01:33:00","","","8440.132","6025.387885 N","00057.652783 W","115.99","217.87","0.5","8.1","14.3","217","5.5","965.6","79","","","","","","","","","","","","","",""
"  -->","01:34:00","","","8440.132","6025.387778 N","00057.652938 W","115.81","221.44","0.9","8.1","15.8","224","6.0","965.5","73","","","","","","","","","","","","","",""
"  -->","01:35:00","","","8440.132","6025.388334 N","00057.652686 W","116.02","224.79","0.5","8.1","15.9","224","6.1","965.3","68","","","","","","","","","","","","","",""
"  -->","01:36:00","","","8440.132","6025.388362 N","00057.651964 W","115.92","224.83","0.2","8.1","13.5","222","6.0","965.4","67","","","","","","","","","","","","","",""
"  -->","01:37:00","","","8440.132","6025.388572 N","00057.651927 W","116.01","225.16","0.2","8.1","13.4","213","6.0","965.4","70","","","","","","","","","","","","","",""
"  -->","01:38:00","","","8440.132","6025.388699 N","00057.652531 W","115.80","224.81","0.6","8.1","13.4","212","5.6","965.4","74","","","","","","","","","","","","","",""
"  -->","01:39:00","","","8440.132","6025.388607 N","00057.652344 W","115.91","223.26","0.1","8.1","11.4","222","5.7","965.5","74","","","","","","","","","","","","","",""
"  -->","01:40:00","","","8440.132","6025.388411 N","00057.652330 W","115.87","222.75","0.2","8.1","11.3","215","5.7","965.4","74","","","","","","","","","","","","","",""
"  -->","01:41:00","","","8440.132","6025.388064 N","00057.652491 W","115.76","221.24","0.1","8.1","10.6","216","5.8","965.3","73","","","","","","","","","","","","","",""
"  -->","01:42:00","","","8440.132","6025.388627 N","00057.651725 W","115.93","221.39","0.4","8.1","12.4","225","5.7","965.2","73","","","","","","","","","","","","","",""
"  -->","01:43:00","","","8440.132","6025.388453 N","00057.652898 W","115.93","221.82","0.6","8.1","10.8","219","5.7","965.3","71","","","","","","","","","","","","","",""
"  -->","01:44:00","","","8440.132","6025.388378 N","00057.651576 W","116.01","220.70","0.2","8.1","13.2","219","5.8","965.3","72","","","","","","","","","","","","","",""
"  -->","01:45:00","","","8440.132","6025.387988 N","00057.651879 W","115.94","220.55","0.2","8.1","11.7","225","5.6","965.4","70","","","","","","","","","","","","","",""
"  -->","01:46:00","","","8440.132","6025.387589 N","00057.651880 W","115.93","220.45","0.4","8.1","12.5","229","5.6","965.3","69","","","","","","","","","","","","","",""
"  -->","01:47:00","","","8440.132","6025.387637 N","00057.652878 W","115.93","233.67","0.2","8.1","10.9","231","5.8","965.1","69","","","","","","","","","","","","","",""
"  -->","01:48:00","","","8440.132","6025.388858 N","00057.651211 W","115.97","236.01","0.2","8.1","14.5","223","5.7","965.3","70","","","","","","","","","","","","","",""
"  -->","01:49:00","","","8440.132","6025.388930 N","00057.652202 W","116.08","232.45","0.2","8.1","12.2","227","5.6","965.4","70","","","","","","","","","","","","","",""
"  -->","01:50:00","","","8440.132","6025.389019 N","00057.653346 W","116.05","232.34","1.0","8.1","10.4","222","5.6","965.3","70","","","","","","","","","","","","","",""
"  -->","01:51:00","","","8440.133","6025.389087 N","00057.653008 W","115.97","231.95","0.3","8.1","12.1","222","5.6","965.2","71","","","","","","","","","","","","","",""
"  -->","01:52:00","","","8440.133","6025.388807 N","00057.652911 W","115.97","231.41","0.5","8.1","11.8","223","5.7","965.4","72","","","","","","","","","","","","","",""
"  -->","01:53:00","","","8440.133","6025.388507 N","00057.652846 W","115.91","228.20","0.6","8.1","12.5","214","5.6","965.4","72","","","","","","","","","","","","","",""
"  -->","01:54:00","","","8440.133","6025.388594 N","00057.653022 W","116.11","229.39","0.6","8.1","12.1","216","5.5","965.4","73","","","","","","","","","","","","","",""
"  -->","01:55:00","","","8440.133","6025.388520 N","00057.652389 W","115.97","227.17","0.3","8.1","11.3","223","5.5","965.4","73","","","","","","","","","","","","","",""
"  -->","01:56:00","","","8440.133","6025.388487 N","00057.652581 W","116.07","226.53","0.3","8.1","10.3","215","5.5","965.4","73","","","","","","","","","","","","","",""
"  -->","01:57:00","","","8440.133","6025.388242 N","00057.652094 W","115.83","225.14","0.3","8.1","12.1","215","5.4","965.3","73","","","","","","","","","","","","","",""
"  -->","01:58:00","","","8440.133","6025.388421 N","00057.652390 W","115.92","225.91","0.1","8.1","13.4","220","5.4","965.4","74","","","","","","","","","","","","","",""
"  -->","01:59:00","","","8440.133","6025.388475 N","00057.653313 W","116.16","227.59","0.4","8.1","12.6","226","5.4","965.3","73","","","","","","","","","","","","","",""
"  -->","02:00:00","","","8440.133","6025.388292 N","00057.652497 W","115.78","226.17","0.2","8.1","14.2","222","5.5","965.4","74","","","","","","","","","","","","","",""
"  -->","02:01:00","","","8440.133","6025.387888 N","00057.651833 W","116.05","224.56","0.8","8.1","15.0","221","5.5","965.2","73","","","","","","","","","","","","","",""
"  -->","02:02:00","","","8440.133","6025.387783 N","00057.651501 W","116.05","224.44","0.4","8.1","13.9","219","5.5","965.2","73","","","","","","","","","","","","","",""
"  -->","02:03:00","","","8440.133","6025.388388 N","00057.651903 W","116.05","225.35","0.5","8.1","14.6","221","5.5","965.1","74","","","","","","","","","","","","","",""
"  -->","02:04:00","","","8440.133","6025.388653 N","00057.652834 W","116.03","227.34","0.3","8.1","14.5","221","5.5","965.2","73","","","","","","","","","","","","","",""
"  -->","02:05:00","","","8440.133","6025.388512 N","00057.652305 W","115.95","226.48","0.3","8.1","13.5","217","5.6","965.0","73","","","","","","","","","","","","","",""
"  -->","02:06:00","","","8440.133","6025.388400 N","00057.651974 W","115.98","227.58","0.4","8.1","16.7","223","5.8","965.4","75","","","","","","","","","","","","","",""
"  -->","02:07:00","","","8440.133","6025.388373 N","00057.652895 W","116.10","227.37","0.2","8.1","14.9","218","5.7","965.3","73","","","","","","","","","","","","","",""
"  -->","02:08:00","","","8440.133","6025.388208 N","00057.651990 W","115.93","226.46","0.4","8.1","15.5","220","5.7","965.1","72","","","","","","","","","","","","","",""
"  -->","02:09:00","","","8440.133","6025.388137 N","00057.652233 W","115.91","225.83","0.3","8.1","15.7","221","5.6","965.3","73","","","","","","","","","","","","","",""
"  -->","02:10:00","","","8440.133","6025.388133 N","00057.652863 W","116.01","227.16","0.2","8.1","14.1","213","5.8","965.3","73","","","","","","","","","","","","","",""
"  -->","02:11:00","","","8440.134","6025.388160 N","00057.653750 W","115.87","220.76","0.3","8.1","14.8","213","5.7","965.4","75","","","","","","","","","","","","","",""
"  -->","02:12:00","","","8440.134","6025.388198 N","00057.651376 W","116.06","218.14","0.2","8.1","15.0","216","5.5","965.3","76","","","","","","","","","","","","","",""
"  -->","02:13:00","","","8440.134","6025.388232 N","00057.651739 W","115.97","216.62","0.3","8.1","14.6","219","5.5","965.2","75","","","","","","","","","","","","","",""
"  -->","02:14:00","","","8440.135","6025.387889 N","00057.651690 W","115.94","219.36","0.1","8.1","15.3","220","5.5","965.1","75","","","","","","","","","","","","","",""
"  -->","02:15:00","","","8440.135","6025.388018 N","00057.652829 W","115.93","223.36","0.1","8.1","14.7","217","5.5","964.9","74","","","","","","","","","","","","","",""
"  -->","02:16:00","","","8440.135","6025.388474 N","00057.652797 W","116.08","223.58","0.1","8.1","13.0","223","5.5","964.9","73","","","","","","","","","","","","","",""
"  -->","02:17:00","","","8440.135","6025.388995 N","00057.652223 W","115.98","224.43","0.4","8.1","14.3","216","5.5","965.1","74","","","","","","","","","","","","","",""
"  -->","02:18:00","","","8440.136","6025.389302 N","00057.653056 W","116.15","224.34","0.5","8.1","13.4","222","5.5","965.0","73","","","","","","","","","","","","","",""
"  -->","02:19:00","","","8440.136","6025.388520 N","00057.653129 W","115.93","223.24","0.1","8.1","12.4","217","5.5","965.1","72","","","","","","","","","","","","","",""
"  -->","02:20:00","","","8440.136","6025.388103 N","00057.652317 W","115.87","224.22","0.0","8.1","12.5","220","5.5","965.0","72","","","","","","","","","","","","","",""
"  -->","02:21:00","","","8440.136","6025.388067 N","00057.651263 W","116.06","223.66","0.3","8.1","11.0","213","5.5","965.0","72","","","","","","","","","","","","","",""
"  -->","02:22:00","","","8440.136","6025.388730 N","00057.652853 W","116.10","223.99","0.5","8.1","14.4","218","5.7","965.0","73","","","","","","","","","","","","","",""
"  -->","02:23:00","","","8440.136","6025.388447 N","00057.653205 W","116.06","224.06","0.3","8.1","13.6","221","5.6","965.0","72","","","","","","","","","","","","","",""
"  -->","02:24:00","","","8440.136","6025.388184 N","00057.652275 W","116.11","224.65","0.2","8.1","12.9","215","5.6","965.0","73","","","","","","","","","","","","","",""
"  -->","02:25:00","","","8440.136","6025.388755 N","00057.652452 W","115.95","226.73","0.2","8.1","15.7","222","5.6","965.2","72","","","","","","","","","","","","","",""
"  -->","02:26:00","","","8440.136","6025.388019 N","00057.652778 W","116.19","226.19","0.2","8.1","15.2","216","5.6","965.3","71","","","","","","","","","","","","","",""
"  -->","02:27:00","","","8440.137","6025.388538 N","00057.653190 W","116.05","227.49","0.1","8.1","14.6","216","5.6","965.4","72","","","","","","","","","","","","","",""
"  -->","02:28:00","","","8440.137","6025.388409 N","00057.653592 W","116.17","227.06","0.1","8.1","12.5","213","5.6","965.4","72","","","","","","","","","","","","","",""
"  -->","02:29:00","","","8440.137","6025.388290 N","00057.652344 W","116.39","227.01","0.7","8.1","14.0","209","5.5","965.5","72","","","","","","","","","","","","","",""
"  -->","02:30:00","","","8440.138","6025.388249 N","00057.651598 W","116.06","226.42","0.7","8.1","13.6","208","5.5","965.5","73","","","","","","","","","","","","","",""
"  -->","02:31:00","","","8440.138","6025.388310 N","00057.651622 W","116.17","227.15","0.3","8.1","15.0","209","5.6","965.3","75","","","","","","","","","","","","","",""
"  -->","02:32:00","","","8440.138","6025.388359 N","00057.652853 W","116.16","227.07","0.1","8.1","14.6","211","5.6","965.5","76","","","","","","","","","","","","","",""
"  -->","02:33:00","","","8440.138","6025.388406 N","00057.653621 W","116.34","224.59","0.5","8.1","10.9","208","5.6","965.5","75","","","","","","","","","","","","","",""
"  -->","02:34:00","","","8440.138","6025.388211 N","00057.652097 W","116.14","224.43","0.4","8.1","11.8","212","5.6","965.4","76","","","","","","","","","","","","","",""
"  -->","02:35:00","","","8440.138","6025.388629 N","00057.652236 W","116.20","224.53","0.7","8.1","11.3","208","5.6","965.2","76","","","","","","","","","","","","","",""
"  -->","02:36:00","","","8440.139","6025.388514 N","00057.652991 W","116.48","227.05","0.7","8.1","11.7","212","5.7","965.3","76","","","","","","","","","","","","","",""
"  -->","02:37:00","","","8440.139","6025.388068 N","00057.652309 W","116.22","222.50","0.5","8.1","12.6","209","5.7","965.5","77","","","","","","","","","","","","","",""
"  -->","02:38:00","","","8440.141","6025.388201 N","00057.653116 W","116.07","222.39","0.2","8.1","11.9","214","5.7","965.4","78","","","","","","","","","","","","","",""
"  -->","02:39:00","","","8440.143","6025.387953 N","00057.652685 W","116.22","222.42","0.1","8.1","12.5","209","5.6","965.6","77","","","","","","","","","","","","","",""
"  -->","02:40:00","","","8440.143","6025.388574 N","00057.652120 W","116.27","223.68","0.5","8.1","11.7","205","5.6","965.6","76","","","","","","","","","","","","","",""
"  -->","02:41:00","","","8440.143","6025.388597 N","00057.651976 W","116.18","222.97","0.5","8.1","12.6","207","5.7","965.5","77","","","","","","","","","","","","","",""
"  -->","02:42:00","","","8440.143","6025.388754 N","00057.651773 W","116.31","222.27","0.3","8.1","10.9","209","5.5","965.6","76","","","","","","","","","","","","","",""
"  -->","02:43:00","","","8440.145","6025.388382 N","00057.652393 W","116.08","222.54","0.5","8.1","9.6","201","5.6","965.4","77","","","","","","","","","","","","","",""
"  -->","02:44:00","","","8440.145","6025.388152 N","00057.653281 W","116.20","213.56","0.3","8.1","10.8","201","5.6","965.5","78","","","","","","","","","","","","","",""
"  -->","02:45:00","","","8440.145","6025.387794 N","00057.651307 W","116.12","208.70","1.0","8.1","10.6","206","5.5","965.4","77","","","","","","","","","","","","","",""
"  -->","02:46:00","","","8440.146","6025.387990 N","00057.651889 W","116.13","213.00","0.6","8.1","9.5","207","5.5","965.3","78","","","","","","","","","","","","","",""
"  -->","02:47:00","","","8440.146","6025.388198 N","00057.652717 W","116.10","212.95","0.2","8.1","9.8","195","5.6","965.3","78","","","","","","","","","","","","","193.75",""
"  -->","02:48:00","","","8440.146","6025.388129 N","00057.654332 W","116.24","211.86","0.1","8.1","10.0","198","5.7","965.3","78","","","","","","","","","","","","","193.75",""
