"Ship:","4174","","Survey:","2020102","","Date:","08.02.2020"

"Station type","Time","Ref. no","Loc.St.No","Log","Latitude","Longitude","Depth","Heading","Speed","Water temp","Wind","Wind dir","Air temp","Air pressure","Humidity","Weather","Seastate","Clouds","Ice","Quantity","Code","Number","Serial no.","Wirelength","Min depth","Max depth","Opening","Spread","Comment"
"  -->","00:25:00","","","7522.998","6049.838353 N","00426.735198 E","392.20","84.09","9.4","-999.00","","","-999.00","-999.00","-999.00","","","","","","","","","","","","","",""
"  -->","00:26:00","","","7523.149","6049.882075 N","00427.016837 E","395.27","81.83","8.3","7.0","21.1","160","6.1","1008.1","80","","","","","","","","","","","","","",""
"  -->","00:27:00","","","7523.294","6049.924963 N","00427.305920 E","390.09","83.98","9.1","7.0","","","6.1","1008.1","79","","","","","","","","","","","","","",""
"  -->","00:28:00","","","7523.445","6049.972663 N","00427.603935 E","379.08","82.55","9.6","6.9","19.1","164","6.1","1008.1","79","","","","","","","","","","","","","",""
"  -->","00:29:00","","","7523.603","6050.025080 N","00427.907165 E","367.21","82.37","10.0","6.9","20.0","159","6.1","1008.1","80","","","","","","","","","","","","","",""
"  -->","00:30:00","","","7523.758","6050.076389 N","00428.210139 E","353.81","82.96","10.1","6.9","17.3","161","6.1","1008.1","79","","","","","","","","","","","","","",""
"  -->","00:31:00","","","7523.914","6050.128659 N","00428.502920 E","343.08","80.20","9.0","6.9","19.8","162","6.2","1007.9","79","","","","","","","","","","","","","",""
"  -->","00:32:00","","","7524.071","6050.182334 N","00428.801858 E","341.01","83.22","10.6","6.9","","","6.2","1008.1","80","","","","","","","","","","","","","",""
"  -->","00:33:00","","","7524.223","6050.237402 N","00429.092393 E","337.03","82.17","9.9","-999.00","22.0","163","-999.00","-999.00","-999.00","","","","","","","","","","","","","",""
"  -->","00:34:00","","","7524.376","6050.290548 N","00429.382383 E","334.05","83.31","9.0","6.9","22.6","155","6.2","1008.1","79","","","","","","","","","","","","","",""
"  -->","00:35:00","","","7524.529","6050.341814 N","00429.670604 E","340.84","81.91","8.9","6.9","23.8","161","6.1","1007.7","79","","","","","","","","","","","","","",""
"  -->","00:36:00","","","7524.687","6050.395848 N","00429.969367 E","343.19","82.24","8.2","6.9","21.6","","6.1","1007.7","79","","","","","","","","","","","","","",""
"  -->","00:37:00","","","7524.838","6050.454382 N","00430.257526 E","344.93","80.36","9.3","6.9","23.9","156","6.2","1007.8","79","","","","","","","","","","","","","",""
"  -->","00:38:00","","","7524.992","6050.509246 N","00430.551420 E","345.46","81.62","8.7","6.9","","157","6.1","1007.9","80","","","","","","","","","","","","","",""
"  -->","00:39:00","","","7525.144","6050.558204 N","00430.846080 E","342.38","82.36","9.6","6.9","22.5","162","6.1","1007.6","79","","","","","","","","","","","","","",""
"  -->","00:40:00","","","7525.299","6050.602744 N","00431.147083 E","343.04","83.53","8.5","7.0","21.9","163","6.1","1007.9","78","","","","","","","","","","","","","",""
"  -->","00:41:00","","","7525.454","6050.653955 N","00431.440885 E","330.03","83.89","8.9","7.0","21.4","165","6.2","1007.9","78","","","","","","","","","","","","","",""
"  -->","00:42:00","","","7525.602","6050.702675 N","00431.729568 E","321.23","85.04","8.9","7.0","20.0","161","6.2","1007.9","77","","","","","","","","","","","","","",""
"  -->","00:43:00","","","7525.754","6050.747199 N","00432.025726 E","316.22","85.55","8.8","7.0","18.6","165","6.2","1","78","","","","","","","","","","","","","",""
"  -->","00:44:00","","","7525.911","6050.791336 N","00432.320763 E","310.88","83.41","9.0","7.0","","","6.2","1008.0","78","","","","","","","","","","","","","",""
"  -->","00:45:00","","","7526.064","6050.836021 N","00432.620130 E","298.51","84.95","8.3","7.0","","","6.2","1008.0","78","","","","","","","","","","","","","",""
"  -->","00:46:00","","","7526.213","6050.883887 N","00432.920458 E","297.39","85.26","9.0","7.0","22.8","162","6.2","1007.9","77","","","","","","","","","","","","","",""
"  -->","00:47:00","","","7526.366","6050.932755 N","00433.204941 E","290.47","81.39","8.1","7.1","","","6.2","1007.8","77","","","","","","","","","","","","","",""
"  -->","00:48:00","","","7526.519","6050.989779 N","00433.505938 E","273.12","82.25","9.8","7.1","19.6","163","6.2","1007.6","76","","","","","","","","","","","","","",""
"  -->","00:49:00","","","7526.678","6051.044136 N","00433.808522 E","259.14","86.68","9.3","7.1","20.9","161","6.2","1007.8","77","","","","","","","","","","","","","",""
"  -->","00:50:00","","","7526.840","6051.100976 N","00434.110586 E","230.25","83.64","9.9","7.1","21.8","162","6.2","1007.8","77","","","","","","","","","","","","","",""
"  -->","00:51:00","","","7526.999","6051.155754 N","00434.418672 E","255.75","83.62","9.2","7.0","21.3","160","6.2","1007.7","78","","","","","","","","","","","","","",""
"  -->","00:52:00","","","7527.161","6051.204411 N","00434.730386 E","258.10","86.00","9.9","7.0","21.0","160","6.1","1007.7","77","","","","","","","","","","","","","",""
"  -->","00:53:00","","","7527.326","6051.253424 N","00435.052690 E","232.00","85.60","10.8","7.0","","","6.1","1007.8","77","","","","","","","","","","","","","",""
"  -->","00:54:00","","","7527.483","6051.304936 N","00435.354809 E","232.57","86.37","9.1","7.0","20.1","167","6.1","1007.8","78","","","","","","","","","","","","","",""
"  -->","00:55:00","","","7527.638","6051.347121 N","00435.652087 E","248.85","87.35","9.3","7.0","23.1","153","6.1","1007.7","76","","","","","","","","","","","","","",""
"  -->","00:56:00","","","7527.795","6051.388401 N","00435.967327 E","273.78","84.42","9.8","7.0","16.3","157","6.1","1007.5","75","","","","","","","","","","","","","",""
"  -->","00:57:00","","","7527.959","6051.434547 N","00436.280475 E","321.18","82.33","9.2","7.0","17.9","153","6.1","1007.5","75","","","","","","","","","","","","","",""
"  -->","00:58:00","","","7528.120","6051.493308 N","00436.599606 E","324.20","72.69","9.9","7.0","21.3","","6.1","1007.6","76","","","","","","","","","","","","","",""
"  -->","00:59:00","","","7528.285","6051.559539 N","00436.902500 E","272.73","74.94","9.4","7.0","18.4","163","6.1","1007","77","","","","","","","","","","","","","",""
"  -->","01:00:00","","","7528.451","6051.621765 N","00437.212166 E","277.02","74.77","9.8","7.0","19.1","156","6.1","1007.7","77","","","","","","","","","","","","","",""
"  -->","01:01:00","","","7528.618","6051.683213 N","00437.528988 E","232.59","73.87","9.7","7.0","16.5","156","6.0","1007.9","76","","","","","","","","","","","","","",""
"  -->","01:02:00","","","7528.779","6051.745883 N","00437.834011 E","230.05","75.52","9.7","7.0","16.3","","5.9","1007.9","77","","","","","","","","","","","","","",""
"  -->","01:03:00","","","7528.942","6051.818923 N","00438.131788 E","248.96","54.55","10.5","-999.00","17.8","152","-999.00","-999.00","-999.00","","","","","","","","","","","","","",""
"  -->","01:04:00","","","7529.122","6051.949608 N","00438.350947 E","382.42","29.65","10.8","7.0","14.5","155","5.9","1008.0","76","","","","","","","","","","","","","",""
"  -->","01:05:00","","","7529.300","6052.114859 N","00438.496190 E","270.24","22.81","10.7","-999.00","16.1","157","-999.00","-999.00","-999.00","","","","","","","","","","","","","",""
"  -->","01:06:00","","","7529.481","6052.290609 N","00438.623232 E","236.14","21.71","11.5","7.0","15.8","","5.9","1008.2","76","","","","","","","","","","","","","",""
"  -->","01:07:00","","","7529.671","6052.463431 N","00438.762574 E","272.30","25.80","10.8","7.1","13.0","152","6.0","1008.3","77","","","","","","","","","","","","","",""
"  -->","01:08:00","","","7529.857","6052.637150 N","00438.906617 E","239.83","23.10","11.3","7.1","","","6.0","1008.3","76","","","","","","","","","","","","","",""
"  -->","01:09:00","","","7530.046","6052.813220 N","00439.043859 E","259.75","22.71","11.7","7.0","14.0","159","5.9","1008.3","76","","","","","","","","","","","","","",""
"  -->","01:10:00","","","7530.235","6052.986634 N","00439.179621 E","216.03","22.94","11.9","7.0","15.7","152","6.0","1008.3","77","","","","","","","","","","","","","",""
"  -->","01:11:00","","","7530.423","6053.164786 N","00439.312847 E","168.20","22.31","12.0","7.0","11.2","162","5.9","1008.2","75","","","","","","","","","","","","","",""
"  -->","01:12:00","","","7530.616","6053.342729 N","00439.451613 E","133.41","25.27","10.5","7.0","","155","6.1","1008.2","76","","","","","","","","","","","","","",""
"  -->","01:13:00","","","7530.799","6053.513039 N","00439.595238 E","144.86","27.06","10.3","7.0","16.0","157","6.1","1008.2","76","","","","","","","","","","","","","",""
"  -->","01:14:00","","","7530.986","6053.686335 N","00439.745431 E","149.05","26.47","11.5","7.0","12.9","160","5.9","1008.1","75","","","","","","","","","","","","","",""
"  -->","01:15:00","","","7531.178","6053.858708 N","00439.915967 E","149.80","28.91","10.4","7.0","","","6.1","1008.1","75","","","","","","","","","","","","","",""
"  -->","01:16:00","","","7531.369","6054.024503 N","00440.092169 E","143.55","27.38","10.5","7.0","14.8","163","6.1","1008.1","75","","","","","","","","","","","","","",""
"  -->","01:17:00","","","7531.558","6054.199846 N","00440.244643 E","124.16","25.15","10.5","7.0","13.6","153","6.1","1008.1","75","","","","","","","","","","","","","",""
"  -->","01:18:00","","","7531.754","6054.380818 N","00440.389461 E","184.46","22.92","11.8","7.0","16.3","156","6.0","1008.0","74","","","","","","","","","","","","","",""
"  -->","01:19:00","","","7531.951","6054.563441 N","00440.536472 E","185.45","22.11","11.5","-999.00","17.8","156","-999.00","-999.00","-999.00","","","","","","","","","","","","","",""
"  -->","01:20:00","","","7532.145","6054.745255 N","00440.682713 E","194.46","20.20","12.6","7.0","14.4","153","6.2","1007.9","74","","","","","","","","","","","","","",""
"  -->","01:21:00","","","7532.338","6054.925442 N","00440.830576 E","190.29","25.12","12.0","7.0","12.8","158","6.1","1007.9","75","","","","","","","","","","","","","",""
"  -->","01:22:00","","","7532.533","6055.103157 N","00440.986401 E","138.10","23.67","11.9","7.0","","","6.1","1007.9","73","","","","","","","","","","","","","",""
"  -->","01:23:00","","","7532.724","6055.280682 N","00441.140375 E","187.18","25.16","11.8","7.0","17.4","155","6.1","1007.9","74","","","","","","","","","","","","","",""
"  -->","01:24:00","","","7532.923","6055.455965 N","00441.294698 E","97.78","25.02","11.4","7.0","10.1","153","5.9","1008.1","75","","","","","","","","","","","","","",""
"  -->","01:25:00","","","7533.115","6055.638002 N","00441.451697 E","116.38","23.87","11.8","-999.00","13.3","156","-999.00","-999.00","-999.00","","","","","","","","","","","","","",""
"  -->","01:26:00","","","7533.311","6055.813200 N","00441.606967 E","138.47","24.65","11.9","7.0","","","5.9","1008.0","76","","","","","","","","","","","","","",""
"  -->","01:27:00","","","7533.503","6055.989987 N","00441.768547 E","165.19","24.52","11.6","7.0","11.4","149","5.7","1008.1","77","","","","","","","","","","","","","",""
"  -->","01:28:00","","","7533.699","6056.172541 N","00441.920645 E","186.06","21.89","11.3","7.0","9.9","152","5.7","1008.1","76","","","","","","","","","","","","","",""
"  -->","01:29:00","","","7533.892","6056.350407 N","00442.065794 E","221.04","27.20","11.8","7.0","","","5.7","1008.0","75","","","","","","","","","","","","","",""
"  -->","01:30:00","","","7534.086","6056.517856 N","00442.263104 E","290.95","33.74","12.1","7.0","12.4","153","5.6","1008.0","75","","","","","","","","","","","","","",""
"  -->","01:31:00","","","7534.282","6056.686212 N","00442.475398 E","298.37","33.47","11.8","7.0","13.1","152","5.6","1008.0","75","","","","","","","","","","","","","",""
"  -->","01:32:00","","","7534.477","6056.850792 N","00442.690644 E","274.83","36.69","11.3","7.0","14.5","148","5.7","1007.8","75","","","","","","","","","","","","","",""
"  -->","01:33:00","","","7534.672","6057.011631 N","00442.907444 E","237.29","35.61","12.0","7.0","13.2","156","5.7","1007.8","76","","","","","","","","","","","","","",""
"  -->","01:34:00","","","7534.863","6057.170800 N","00443.121284 E","213.63","35.79","11.7","7.0","12.6","157","5.6","1007.8","76","","","","","","","","","","","","","",""
"  -->","01:35:00","","","7535.033","6057.313406 N","00443.312149 E","207.40","43.61","7.5","7.0","16.0","154","5.8","1007.9","74","","","","","","","","","","","","","",""
"  -->","01:36:00","","","7535.142","6057.395531 N","00443.455190 E","173.67","59.94","5.0","7.0","14.8","157","5.7","1007.9","75","","","","","","","","","","","","","",""
"  -->","01:37:00","","","7535.215","6057.448155 N","00443.557302 E","154.78","69.68","4.1","7.0","12.8","153","5.7","1007.7","74","","","","","","","","","","","","","",""
"  -->","01:38:00","","","7535.271","6057.489329 N","00443.631774 E","126.92","70.05","4.0","7.0","12.3","158","5.7","1007.6","75","","","","","","","","","","","","","",""
"  -->","01:39:00","","","7535.321","6057.529853 N","00443.684299 E","68.94","57.87","2.5","7.0","11.5","152","5.7","1007.6","75","","","","","","","","","","","","","",""
"  -->","01:40:00","","","7535.366","6057.569879 N","00443.717770 E","55.55","59.60","2.2","7.0","11.2","151","5.7","1007.7","77","","","","","","","","","","","","","",""
"  -->","01:41:00","","","7535.405","6057.608647 N","00443.740616 E","35.56","64.61","2.6","7.0","13.0","151","5.6","1007.7","78","","","","","","","","","","","","","",""
"  -->","01:42:00","","","7535.446","6057.648091 N","00443.759208 E","48.35","61.52","2.7","-999.00","","","-999.00","-999.00","-999.00","","","","","","","","","","","","","",""
"  -->","01:43:00","","","7535.487","6057.687993 N","00443.780514 E","74.56","58.37","2.7","7.0","15.6","148","5.6","1007.6","75","","","","","","","","","","","","","",""
"  -->","01:44:00","","","7535.560","6057.746838 N","00443.871274 E","104.34","49.91","5.8","-999.00","14.5","153","-999.00","-999.00","-999.00","","","","","","","","","","","","","",""
"  -->","01:45:00","","","7535.670","6057.833913 N","00444.011492 E","95.19","45.81","7.6","-999.00","16.1","150","-999.00","-999.00","-999.00","","","","","","","","","","","","","",""
"  -->","01:46:00","","","7535.799","6057.935144 N","00444.181507 E","85.06","46.25","7.7","7.0","10.9","153","5.6","1007.5","75","","","","","","","","","","","","","",""
"  -->","01:47:00","","","7535.942","6058.044296 N","00444.370581 E","86.23","46.41","8.7","-999.00","13.3","147","-999.00","-999.00","-999.00","","","","","","","","","","","","","",""
"  -->","01:48:00","","","7536.090","6058.155905 N","00444.569026 E","94.99","46.08","8.9","7.0","12.0","151","5.6","1007.5","75","","","","","","","","","","","","","",""
"  -->","01:49:00","","","7536.243","6058.267976 N","00444.772717 E","101.80","47.23","9.6","7.0","10.5","144","5.5","1007.5","76","","","","","","","","","","","","","",""
"  -->","01:50:00","","","7536.397","6058.382163 N","00444.977927 E","207.71","45.24","8.8","-999.00","11.1","148","-999.00","-999.00","-999.00","","","","","","","","","","","","","",""
"  -->","01:51:00","","","7536.546","6058.495420 N","00445.186294 E","226.93","46.27","8.8","7.0","10.6","146","5.4","1007.5","77","","","","","","","","","","","","","",""
"  -->","01:52:00","","","7536.698","6058.606361 N","00445.394310 E","210.12","46.35","9.9","7.0","10.0","154","5.3","1007.5","77","","","","","","","","","","","","","",""
"  -->","01:53:00","","","7536.849","6058.717303 N","00445.603850 E","186.89","45.56","9.5","-999.00","11.8","149","-999.00","-999.00","-999.00","","","","","","","","","","","","","",""
"  -->","01:54:00","","","7537.002","6058.830891 N","00445.808310 E","238.88","46.42","9.5","7.0","10.7","147","5.2","1007.5","77","","","","","","","","","","","","","",""
"  -->","01:55:00","","","7537.155","6058.945090 N","00446.018218 E","301.69","44.74","8.4","7.0","9.8","148","5.1","1007.5","77","","","","","","","","","","","","","",""
"  -->","01:56:00","","","7537.308","6059.063000 N","00446.220763 E","310.01","41.69","9.6","7.0","9.4","151","5.1","1007.5","77","","","","","","","","","","","","","",""
"  -->","01:57:00","","","7537.464","6059.184276 N","00446.419976 E","299.91","42.17","8.7","7.0","9.6","146","5.2","1007.4","77","","","","","","","","","","","","","",""
"  -->","01:58:00","","","7537.620","6059.305116 N","00446.622052 E","168.94","41.27","10.2","6.9","","157","5.2","1007.5","76","","","","","","","","","","","","","",""
"  -->","01:59:00","","","7537.775","6059.423427 N","00446.828881 E","187.02","52.17","8.8","6.9","9.2","146","5.2","1007.5","76","","","","","","","","","","","","","",""
"  -->","02:00:00","","","7537.920","6059.515925 N","00447.055768 E","201.18","56.28","8.4","6.9","","","5.2","1007.4","75","","","","","","","","","","","","","",""
"  -->","02:01:00","","","7538.051","6059.595564 N","00447.265118 E","257.51","56.24","7.3","6.9","10.9","156","5.3","1007.4","75","","","","","","","","","","","","","",""
"  -->","02:02:00","","","7538.170","6059.668787 N","00447.462746 E","291.39","60.10","6.6","6.9","11.4","153","5.3","1007.3","75","","","","","","","","","","","","","",""
"  -->","02:03:00","","","7538.282","6059.732423 N","00447.648944 E","335.21","60.50","6.5","6.9","9.8","146","5.3","1007.4","75","","","","","","","","","","","","","",""
"  -->","02:04:00","","","7538.385","6059.792408 N","00447.824183 E","357.51","60.48","6.7","6.9","10.9","151","5.3","1007.2","74","","","","","","","","","","","","","",""
"  -->","02:05:00","","","7538.485","6059.850978 N","00447.990436 E","387.89","60.23","6.1","6.9","10.9","","5.3","1007.2","74","","","","","","","","","","","","","",""
"  -->","02:06:00","","","7538.579","6059.904888 N","00448.144937 E","392.22","63.34","5.6","6.9","","","5.3","1007.3","75","","","","","","","","","","","","","",""
"  -->","02:07:00","","","7538.665","6059.951830 N","00448.291419 E","387.50","63.31","5.2","7.0","","165","5.3","1007.3","75","","","","","","","","","","","","","",""
"  -->","02:08:00","","","7538.746","6059.996885 N","00448.429579 E","388.11","63.13","4.3","7.0","10.4","152","5.3","1007.3","74","","","","","","","","","","","","","",""
"  -->","02:09:00","","","7538.823","6100.040532 N","00448.561554 E","403.75","62.93","4.6","7.0","8.9","158","5.1","1007.4","76","","","","","","","","","","","","","",""
"  -->","02:10:00","","","7538.900","6100.083675 N","00448.690270 E","428.82","63.10","4.7","7.0","9.2","156","5.1","1007.4","76","","","","","","","","","","","","","",""
"  -->","02:11:00","","","7538.975","6100.126690 N","00448.815809 E","462.16","63.18","4.7","7.0","10.3","156","5.1","1007.3","76","","","","","","","","","","","","","",""
"  -->","02:12:00","","","7539.049","6100.169024 N","00448.940120 E","460.97","63.21","4.2","7.0","8.4","156","5.1","1007.4","76","","","","","","","","","","","","","",""
"  -->","02:13:00","","","7539.121","6100.211387 N","00449.063441 E","446.67","63.34","4.4","7.0","8.8","150","5.1","1007.4","76","","","","","","","","","","","","","",""
"  -->","02:14:00","","","7539.195","6100.252304 N","00449.186972 E","430.40","62.92","4.4","7.0","9.7","155","5.1","1007.4","76","","","","","","","","","","","","","",""
"  -->","02:15:00","","","7539.269","6100.293053 N","00449.309950 E","430.70","63.36","4.0","7.0","","","5.1","1007.3","75","","","","","","","","","","","","","",""
"  -->","02:16:00","","","7539.340","6100.333452 N","00449.431988 E","451.90","63.51","4.3","7.0","9.6","152","5.1","1007.3","75","","","","","","","","","","","","","",""
"  -->","02:17:00","","","7539.411","6100.372916 N","00449.555952 E","443.75","63.57","4.6","7.1","9.8","160","5.1","1007.2","75","","","","","","","","","","","","","",""
"  -->","02:18:00","","","7539.484","6100.412520 N","00449.679458 E","462.65","63.11","4.3","-999.00","9.3","153","-999.00","-999.00","-999.00","","","","","","","","","","","","","",""
"  -->","02:19:00","","","7539.554","6100.452120 N","00449.799554 E","461.10","63.71","3.8","7.1","9.7","169","5.1","1007.2","75","","","","","","","","","","","","","",""
"  -->","02:20:00","","","7539.622","6100.488404 N","00449.917291 E","454.11","63.56","4.3","-999.00","10.0","167","-999.00","-999.00","-999.00","","","","","","","","","","","","","",""
"  -->","02:21:00","","","7539.689","6100.525267 N","00450.032880 E","425.82","63.33","3.8","7.1","","","5.1","1007.3","75","","","","","","","","","","","","","",""
"  -->","02:22:00","","","7539.756","6100.563206 N","00450.144329 E","396.34","62.64","3.9","7.1","9.8","160","5.2","1007.2","75","","","","","","","","","","","","","",""
"  -->","02:23:00","","","7539.823","6100.600980 N","00450.255977 E","377.02","62.94","4.1","7.1","8.5","161","5.2","1007.2","75","","","","","","","","","","","","","",""
"  -->","02:24:00","","","7539.888","6100.638991 N","00450.366464 E","338.89","63.34","4.4","7.1","8.9","156","5.2","1007.2","76","","","","","","","","","","","","","",""
"  -->","02:25:00","","","7539.953","6100.676237 N","00450.476745 E","321.66","63.75","4.1","7.1","10.0","162","5.1","1007.2","75","","","","","","","","","","","","","",""
"  -->","02:26:00","","","7540.019","6100.713426 N","00450.587132 E","318.37","63.07","3.3","7.1","9.6","160","5.2","1007.2","75","","","","","","","","","","","","","",""
"  -->","02:27:00","","","7540.084","6100.751814 N","00450.696563 E","368.58","63.53","3.8","7.0","9.9","160","5.2","1007.2","74","","","","","","","","","","","","","",""
"  -->","02:28:00","","","7540.149","6100.789661 N","00450.804975 E","399.50","63.46","4.3","-999.00","10.1","158","-999.00","-999.00","-999.00","","","","","","","","","","","","","",""
"  -->","02:29:00","","","7540.214","6100.828132 N","00450.911651 E","418.26","63.31","3.7","7.0","9.6","164","5.2","1007.0","73","","","","","","","","","","","","","",""
"  -->","02:30:00","","","7540.279","6100.867168 N","00451.018764 E","387.50","63.42","4.3","7.0","8.8","158","5.3","1007.1","74","","","","","","","","","","","","","",""
"  -->","02:31:00","","","7540.345","6100.906015 N","00451.127505 E","391.72","63.07","3.9","-999.00","9.6","159","-999.00","-999.00","-999.00","","","","","","","","","","","","","",""
"  -->","02:32:00","","","7540.411","6100.945393 N","00451.237711 E","409.77","63.26","4.2","7.0","10.0","163","5.3","1007.1","75","","","","","","","","","","","","","",""
"  -->","02:33:00","","","7540.479","6100.985030 N","00451.346811 E","409.74","63.07","3.8","7.0","10.2","162","5.3","1007.1","76","","","","","","","","","","","","","",""
"  -->","02:34:00","","","7540.544","6101.024243 N","00451.456074 E","393.70","63.46","4.2","7.0","10.2","160","5.3","1006.8","75","","","","","","","","","","","","","",""
"  -->","02:35:00","","","7540.609","6101.063474 N","00451.566179 E","269.54","63.34","4.1","7.0","10.4","163","5.3","1006.8","74","","","","","","","","","","","","","",""
"  -->","02:36:00","","","7540.676","6101.102683 N","00451.675940 E","267.28","63.46","4.1","6.9","11.5","159","5.3","1006.8","73","","","","","","","","","","","","","",""
"  -->","02:37:00","","","7540.743","6101.141666 N","00451.786973 E","294.35","63.30","3.8","6.9","11.3","160","5.3","1006.8","73","","","","","","","","","","","","","",""
"  -->","02:38:00","","","7540.810","6101.180264 N","00451.900230 E","208.68","63.11","3.8","6.9","8.3","166","5.4","1006.8","72","","","","","","","","","","","","","",""
"  -->","02:39:00","","","7540.878","6101.218914 N","00452.013633 E","189.99","63.46","4.0","6.9","9.4","158","5.4","1006.8","73","","","","","","","","","","","","","",""
"  -->","02:40:00","","","7540.946","6101.257229 N","00452.127662 E","200.85","63.09","4.1","6.9","9.1","166","5.4","1006.8","74","","","","","","","","","","","","","",""
"  -->","02:41:00","","","7541.014","6101.295285 N","00452.242730 E","226.49","63.13","4.2","-999.00","10.6","167","-999.00","-999.00","-999.00","","","","","","","","","","","","","",""
"  -->","02:42:00","","","7541.080","6101.333629 N","00452.356566 E","257.41","63.46","4.0","6.9","10.7","160","5.5","1006.8","73","","","","","","","","","","","","","",""
"  -->","02:43:00","","","7541.148","6101.370832 N","00452.472650 E","266.82","61.87","3.9","6.9","9.9","171","5.4","1006.8","72","","","","","","","","","","","","","",""
"  -->","02:44:00","","","7541.217","6101.409388 N","00452.588117 E","274.67","61.17","4.0","6.9","10.5","171","5.4","1006.8","72","","","","","","","","","","","","","",""
"  -->","02:45:00","","","7541.284","6101.448738 N","00452.702253 E","271.61","61.17","4.2","6.9","10.9","155","5.4","1006.7","73","","","","","","","","","","","","","",""
