"Ship:","4174","","Survey:","2020102","","Date:","06.02.2020"

"Station type","Time","Ref. no","Loc.St.No","Log","Latitude","Longitude","Depth","Heading","Speed","Water temp","Wind","Wind dir","Air temp","Air pressure","Humidity","Weather","Seastate","Clouds","Ice","Quantity","Code","Number","Serial no.","Wirelength","Min depth","Max depth","Opening","Spread","Comment"
"  -->","08:38:00","","","7316.932","6023.866041 N","00518.903766 E","0.00","196.43","0.0","7.6","0.8","348","6.5","1022.2","100","","","","","","","","","","","","","",""
"  -->","08:39:00","","","7316.932","6023.866047 N","00518.903747 E","0.00","196.42","0.0","7.6","0.8","1","6.5","1022.2","100","","","","","","","","","","","","","",""
"  -->","08:40:00","","","7316.932","6023.866051 N","00518.903763 E","0.00","196.41","0.0","7.7","0.7","185","6.8","1021.9","99","","","","","","","","","","","","","",""
"  -->","08:41:00","","","7316.932","6023.866058 N","00518.903737 E","0.00","196.43","0.0","7.7","0.3","119","6.9","1021.9","99","","","","","","","","","","","","","",""
"  -->","08:42:00","","","7316.932","6023.866063 N","00518.903745 E","0.00","196.45","0.0","7.7","0.4","105","6.9","1021.9","100","","","","","","","","","","","","","",""
"  -->","08:43:00","","","7316.932","6023.866054 N","00518.903759 E","0.00","196.46","0.0","7.6","0.4","108","6.8","1022.0","99","","","","","","","","","","","","","",""
"  -->","08:44:00","","","7316.932","6023.866050 N","00518.903774 E","0.00","196.47","0.0","-999.00","0.7","86","-999.00","-999.00","-999.00","","","","","","","","","","","","","",""
"  -->","08:45:00","","","7316.932","6023.866049 N","00518.903775 E","0.00","196.44","0.0","7.6","0.9","67","6.7","1022.0","99","","","","","","","","","","","","","",""
"  -->","08:46:00","","","7316.932","6023.866060 N","00518.903763 E","0.00","196.44","0.0","7.6","0.5","82","6.7","1022.0","99","","","","","","","","","","","","","",""
"  -->","08:47:00","","","7316.932","6023.866064 N","00518.903748 E","0.00","196.44","0.0","7.6","","","6.8","1022.1","99","","","","","","","","","","","","","",""
"  -->","08:48:00","","","7316.932","6023.866074 N","00518.903756 E","0.00","196.47","0.0","","0.3","58","6","","","","","","","","","","","","","","","",""
"  -->","08:49:00","","","7316.932","6023.866058 N","00518.903764 E","0.00","196.45","0.0","7.6","0.3","61","6.9","1022.1","99","","","","","","","","","","","","","",""
"  -->","08:50:00","","","7316.932","6023.866070 N","00518.903759 E","0.00","196.43","0.0","7.6","0.6","6","6.9","1022.2","99","","","","","","","","","","","","","",""
"  -->","08:51:00","","","7316.932","6023.866068 N","00518.903758 E","0.00","196.40","0.0","7.7","0.5","4","7.1","1022.2","98","","","","","","","","","","","","","",""
"  -->","08:52:00","","","7316.932","6023.866079 N","00518.903763 E","0.00","196.39","0.0","7.7","0.8","7","7.3","1022.2","98","","","","","","","","","","","","","",""
"  -->","08:53:00","","","7316.932","6023.866075 N","00518.903759 E","0.00","196.39","0.0","7.7","1.2","324","6.8","1022.3","98","","","","","","","","","","","","","",""
"  -->","08:54:00","","","7316.932","6023.866078 N","00518.903766 E","0.00","196.38","0.0","-999.00","1.0","316","-999.00","-999.00","-999.00","","","","","","","","","","","","","",""
"  -->","08:55:00","","","7316.932","6023.866089 N","00518.903748 E","0.00","196.36","0.0","7.7","1.0","320","6.8","1022.3","99","","","","","","","","","","","","","",""
"  -->","08:56:00","","","7316.932","6023.866074 N","00518.903765 E","0.00","196.36","0.0","7.7","","","6.8","1022.4","98","","","","","","","","","","","","","",""
"  -->","08:57:00","","","7316.932","6023.866085 N","00518.903761 E","0.00","196.33","0.0","-999.00","1.3","350","-999.00","-999.00","-999.00","","","","","","","","","","","","","",""
"  -->","08:58:00","","","7316.932","6023.866087 N","00518.903772 E","0.00","196.34","0.0","7.6","0.9","299","6.9","1022.4","98","","","","","","","","","","","","","",""
"  -->","08:59:00","","","7316.932","6023.866062 N","00518.903758 E","0.00","196.34","0.0","7.6","1.1","2","7.1","1022.4","98","","","","","","","","","","","","","",""
"  -->","09:00:00","","","7316.932","6023.866077 N","00518.903765 E","0.00","196.38","0.0","7.6","1.1","2","7.1","1022.4","99","","","","","","","","","","","","","",""
"  -->","09:01:00","","","7316.932","6023.866087 N","00518.903777 E","0.00","196.39","0.0","7.7","0.9","333","6.8","1022.5","99","","","","","","","","","","","","","",""
"  -->","09:02:00","","","7316.932","6023.866046 N","00518.903753 E","0.00","196.41","0.0","7.7","1.4","358","6.8","1022.5","98","","","","","","","","","","","","","",""
"  -->","09:03:00","","","7316.932","6023.866049 N","00518.903766 E","0.00","196.41","0.0","7.7","1.4","359","6.8","1022.5","99","","","","","","","","","","","","","",""
"  -->","09:04:00","","","7316.932","6023.866063 N","00518.903747 E","0.00","196.42","0.0","-999.00","1.3","4","-999.00","-999.00","-999.00","","","","","","","","","","","","","",""
"  -->","09:05:00","","","7316.932","6023.866075 N","00518.903767 E","0.00","196.44","0.0","7.6","","","6.8","1022.6","99","","","","","","","","","","","","","",""
"  -->","09:06:00","","","7316.932","6023.866049 N","00518.903760 E","0.00","196.52","0.0","7.6","0.9","337","6.8","1022.6","99","","","","","","","","","","","","","",""
"  -->","09:07:00","","","7316.932","6023.866052 N","00518.903744 E","0.00","196.54","0.0","7.6","1.5","347","6.8","1022.7","99","","","","","","","","","","","","","",""
"  -->","09:08:00","","","7316.932","6023.866048 N","00518.903765 E","0.00","196.51","0.0","7.6","1.0","339","6.8","1022.7","99","","","","","","","","","","","","","",""
"  -->","09:09:00","","","7316.932","6023.866056 N","00518.903781 E","0.00","196.51","0.0","7.6","0.9","334","6.8","1022.7","99","","","","","","","","","","","","","",""
"  -->","09:10:00","","","7316.932","6023.866053 N","00518.903754 E","0.00","196.53","0.0","7.6","1.0","317","6.9","1022.7","99","","","","","","","","","","","","","",""
"  -->","09:11:00","","","7316.932","6023.866065 N","00518.903763 E","0.00","196.53","0.0","7.6","0.9","296","6.9","1022.7","99","","","","","","","","","","","","","",""
"  -->","09:12:00","","","7316.932","6023.866062 N","00518.903763 E","0.00","196.53","0.0","7.6","0.8","308","6.9","1022.7","99","","","","","","","","","","","","","",""
"  -->","09:13:00","","","7316.932","6023.866065 N","00518.903770 E","0.00","196.49","0.0","7.6","0.6","310","6.9","1022.7","99","","","","","","","","","","","","","",""
"  -->","09:14:00","","","7316.932","6023.866056 N","00518.903775 E","0.00","196.44","0.0","7.5","0.5","14","7.0","1022.6","100","","","","","","","","","","","","","",""
"  -->","09:15:00","","","7316.932","6023.866071 N","00518.903756 E","0.00","196.44","0.0","7.6","0.9","325","6.9","1022.6","99","","","","","","","","","","","","","",""
"  -->","09:16:00","","","7316.932","6023.866066 N","00518.903763 E","0.00","196.43","0.0","7.6","1.0","324","6.8","1022.6","99","","","","","","","","","","","","","",""
"  -->","09:17:00","","","7316.932","6023.866065 N","00518.903769 E","0.00","196.39","0.0","7.6","0.9","305","7.0","1022.7","98","","","","","","","","","","","","","",""
"  -->","09:18:00","","","7316.932","6023.866060 N","00518.903771 E","0.00","196.39","0.0","7.6","0.8","320","7.1","1022.7","99","","","","","","","","","","","","","",""
"  -->","09:19:00","","","7316.932","6023.866050 N","00518.903780 E","0.00","196.36","0.0","7.6","0.3","5","7.2","1022.6","99","","","","","","","","","","","","","",""
"  -->","09:20:00","","","7316.932","6023.866054 N","00518.903773 E","0.00","196.32","0.0","7.6","0.3","328","7.2","1022.7","99","","","","","","","","","","","","","",""
"  -->","09:21:00","","","7316.932","6023.866047 N","00518.903777 E","0.00","196.29","0.0","7.6","0.3","330","7.1","1022.7","98","","","","","","","","","","","","","",""
"  -->","09:22:00","","","7316.932","6023.866050 N","00518.903763 E","0.00","196.30","0.0","7.6","0.4","289","7.1","1022.7","100","","","","","","","","","","","","","",""
"  -->","09:23:00","","","7316.932","6023.866042 N","00518.903778 E","0.00","196.32","0.0","7.6","","","7.0","1022.7","99","","","","","","","","","","","","","",""
"  -->","09:24:00","","","7316.932","6023.866050 N","00518.903734 E","0.00","196.30","0.0","7.6","0.8","340","6.9","1022.7","99","","","","","","","","","","","","","",""
"  -->","09:25:00","","","7316.932","6023.866081 N","00518.903788 E","0.00","196.30","0.0","7.6","1.2","334","6.8","1022.8","99","","","","","","","","","","","","","",""
"  -->","09:26:00","","","7316.932","6023.866118 N","00518.903752 E","0.00","196.29","0.0","-999.00","1.3","344","-999.00","-999.00","-999.00","","","","","","","","","","","","","",""
"  -->","09:27:00","","","7316.932","6023.866053 N","00518.903796 E","0.00","196.27","0.0","7.6","1.5","347","6.8","1022.8","98","","","","","","","","","","","","","",""
"  -->","09:28:00","","","7316.932","6023.866047 N","00518.903759 E","0.00","196.28","0.0","7.7","0.7","317","6.8","1022.9","99","","","","","","","","","","","","","",""
"  -->","09:29:00","","","7316.932","6023.866040 N","00518.903774 E","0.00","196.26","0.0","-999.00","0.9","341","-999.00","-999.00","-999.00","","","","","","","","","","","","","",""
"  -->","09:30:00","","","7316.932","6023.866059 N","00518.903769 E","0.00","196.22","0.0","7.7","0.6","338","6.7","1022.9","99","","","","","","","","","","","","","",""
"  -->","09:31:00","","","7316.932","6023.866051 N","00518.903749 E","0.00","196.25","0.0","7.7","0.4","350","6.7","1022.9","98","","","","","","","","","","","","","",""
"  -->","09:32:00","","","7316.932","6023.866042 N","00518.903767 E","0.00","196.26","0.0","7.7","","","6.8","1022.9","99","","","","","","","","","","","","","",""
"  -->","09:33:00","","","7316.932","6023.866043 N","00518.903752 E","0.00","196.23","0.0","7.7","0.7","251","6.9","1022.9","99","","","","","","","","","","","","","",""
"  -->","09:34:00","","","7316.932","6023.866050 N","00518.903774 E","0.00","196.21","0.0","7.7","0.9","274","7.0","1022.9","99","","","","","","","","","","","","","",""
"  -->","09:35:00","","","7316.932","6023.866037 N","00518.903767 E","0.00","196.22","0.0","-999.00","","340","-999.00","-999.00","-999.00","","","","","","","","","","","","","",""
"  -->","09:36:00","","","7316.932","6023.866048 N","00518.903786 E","0.00","196.22","0.0","7.7","0.5","348","7.0","1022.9","99","","","","","","","","","","","","","",""
"  -->","09:37:00","","","7316.932","6023.866042 N","00518.903770 E","0.00","196.20","0.0","7.7","1.0","339","7.2","1022.8","99","","","","","","","","","","","","","103.81",""
"  -->","09:38:00","","","7316.932","6023.866045 N","00518.903779 E","0.00","196.19","0.0","-999.00","0.8","339","-999.00","-999.00","-999.00","","","","","","","","","","","","","103.81",""
"  -->","09:39:00","","","7316.932","6023.866037 N","00518.903764 E","0.00","196.19","0.0","-999.00","1.0","336","-999.00","-999.00","-999.00","","","","","","","","","","","","","",""
"  -->","09:40:00","","","7316.932","6023.866031 N","00518.903766 E","0.00","196.22","0.0","7.7","0.5","299","6.8","1022.8","98","","","","","","","","","","","","","",""
"  -->","09:41:00","","","7316.932","6023.866043 N","00518.903769 E","0.00","196.24","0.0","-999.00","0.4","287","-999.00","-999.00","-999.00","","","","","","","","","","","","","",""
"  -->","09:42:00","","","7316.932","6023.866040 N","00518.903773 E","0.00","196.26","0.0","-999.00","0.4","24","-999.00","-999.00","-999.00","","","","","","","","","","","","","",""
"  -->","09:43:00","","","7316.932","6023.866038 N","00518.903775 E","0.00","196.34","0.0","7.7","","","7.1","1022.8","98","","","","","","","","","","","","","",""
"  -->","09:44:00","","","7316.932","6023.866037 N","00518.903778 E","0.00","196.34","0.0","7.7","1.9","328","7.0","1022.8","98","","","","","","","","","","","","","",""
"  -->","09:45:00","","","7316.932","6023.866043 N","00518.903789 E","0.00","196.29","0.0","7.6","","","7.0","1022.8","99","","","","","","","","","","","","","",""
"  -->","09:46:00","","","7316.932","6023.866041 N","00518.903790 E","0.00","196.33","0.0","7.6","","","6.9","1022.8","98","","","","","","","","","","","","","",""
"  -->","09:47:00","","","7316.932","6023.866039 N","00518.903769 E","0.00","196.35","0.0","7.6","2.3","319","6.9","1022.8","98","","","","","","","","","","","","","",""
"  -->","09:48:00","","","7316.932","6023.866035 N","00518.903766 E","0.00","196.36","0.0","7.6","1.7","340","6.9","1022.8","99","","","","","","","","","","","","","",""
"  -->","09:49:00","","","7316.932","6023.866041 N","00518.903767 E","0.00","196.32","0.0","7.6","1.6","313","6.9","1022.8","99","","","","","","","","","","","","","",""
"  -->","09:50:00","","","7316.932","6023.866046 N","00518.903763 E","0.00","196.31","0.0","7.6","1.6","310","6.9","1022.9","99","","","","","","","","","","","","","",""
"  -->","09:51:00","","","7316.932","6023.866045 N","00518.903770 E","0.00","196.32","0.0","7.6","0.9","322","6.9","1022.9","99","","","","","","","","","","","","","",""
"  -->","09:52:00","","","7316.932","6023.866051 N","00518.903775 E","0.00","196.30","0.0","-999.00","0.9","295","-999.00","-999.00","-999.00","","","","","","","","","","","","","",""
"  -->","09:53:00","","","7316.932","6023.866051 N","00518.903768 E","1302.03","196.29","0.0","7.6","0.9","264","6.9","1022.9","99","","","","","","","","","","","","","",""
"  -->","09:54:00","","","7316.932","6023.866050 N","00518.903772 E","1459.45","196.33","0.0","7.6","0.4","337","6.9","1022.9","99","","","","","","","","","","","","","",""
"  -->","09:55:00","","","7316.932","6023.866053 N","00518.903763 E","0.00","196.34","0.0","7.6","0.5","253","6.9","1022.9","99","","","","","","","","","","","","","",""
"  -->","09:56:00","","","7316.932","6023.866052 N","00518.903771 E","0.00","196.33","0.0","7.6","1.1","321","6.9","1023.0","98","","","","","","","","","","","","","",""
"  -->","09:57:00","","","7316.932","6023.866044 N","00518.903762 E","0.00","196.32","0.0","-999.00","0.5","264","-999.00","-999.00","-999.00","","","","","","","","","","","","","",""
"  -->","09:58:00","","","7316.932","6023.866048 N","00518.903775 E","0.00","196.33","0.0","7.6","","","6.9","1023.0","98","","","","","","","","","","","","","99.50",""
"  -->","09:59:00","","","7316.932","6023.866046 N","00518.903785 E","0.00","196.33","0.0","7.6","1.7","290","6.9","1023.0","98","","","","","","","","","","","","","99.50",""
"  -->","10:00:00","","","7316.932","6023.866049 N","00518.903757 E","0.00","196.37","0.0","7.6","1.7","304","6.9","1023.1","98","","","","","","","","","","","","","",""
"  -->","10:01:00","","","7316.932","6023.866038 N","00518.903751 E","0.00","196.34","0.0","7.6","1.2","312","6.9","1023.1","98","","","","","","","","","","","","","",""
"  -->","10:02:00","","","7316.932","6023.866048 N","00518.903768 E","0.00","196.33","0.0","7.6","1.5","304","6.9","1023.1","99","","","","","","","","","","","","","",""
"  -->","10:03:00","","","7316.932","6023.866057 N","00518.903772 E","0.00","196.33","0.0","7.6","1.7","296","6.9","1023.1","99","","","","","","","","","","","","","",""
"  -->","10:04:00","","","7316.932","6023.866052 N","00518.903765 E","0.00","196.35","0.0","7.6","2.9","333","6.9","1023.2","98","","","","","","","","","","","","","",""
"  -->","10:05:00","","","7316.932","6023.866050 N","00518.903759 E","983.34","196.37","0.0","7.6","2.3","309","6.9","1023.2","98","","","","","","","","","","","","","",""
"  -->","10:06:00","","","7316.932","6023.866047 N","00518.903773 E","0.00","196.39","0.0","7.6","1.9","320","6.9","1023.2","98","","","","","","","","","","","","","100.31",""
"  -->","10:07:00","","","7316.932","6023.866049 N","00518.903782 E","1149.06","196.39","0.0","7.6","2.4","314","6.9","1023.2","98","","","","","","","","","","","","","100.31",""
"  -->","10:08:00","","","7316.932","6023.866045 N","00518.903792 E","0.00","196.37","0.0","7.6","1.8","","6.9","1023.2","98","","","","","","","","","","","","","",""
"  -->","10:09:00","","","7316.932","6023.866049 N","00518.903783 E","0.00","196.36","0.0","7.6","1.6","321","6.9","1023.2","98","","","","","","","","","","","","","",""
"  -->","10:10:00","","","7316.932","6023.866044 N","00518.903799 E","0.00","196.34","0.0","7.6","1.4","309","6.9","1023.2","99","","","","","","","","","","","","","",""
"  -->","10:11:00","","","7316.932","6023.866059 N","00518.903769 E","0.00","196.37","0.0","7.6","1.9","325","6.9","1023.2","99","","","","","","","","","","","","","",""
"  -->","10:12:00","","","7316.932","6023.866045 N","00518.903773 E","0.00","196.38","0.0","7.6","1.8","311","6.9","1023.3","98","","","","","","","","","","","","","",""
"  -->","10:13:00","","","7316.932","6023.866054 N","00518.903785 E","0.00","196.37","0.0","7.6","","","6.9","1023.3","98","","","","","","","","","","","","","",""
"  -->","10:14:00","","","7316.932","6023.866044 N","00518.903788 E","0.00","196.34","0.0","7.6","1.9","313","6.9","1023.3","98","","","","","","","","","","","","","",""
"  -->","10:15:00","","","7316.932","6023.866053 N","00518.903765 E","0.00","196.36","0.0","7.6","1.8","289","6.9","1023.3","98","","","","","","","","","","","","","",""
"  -->","10:16:00","","","7316.932","6023.866054 N","00518.903765 E","0.00","196.35","0.0","-999.00","1.3","297","-999.00","-999.00","-999.00","","","","","","","","","","","","","",""
"  -->","10:17:00","","","7316.932","6023.866060 N","00518.903788 E","0.00","196.30","0.0","7.6","","101","6.9","1023.3","98","","","","","","","","","","","","","",""
"  -->","10:18:00","","","7316.932","6023.866052 N","00518.903760 E","0.00","196.32","0.0","7.6","1.6","313","6.9","1023.3","99","","","","","","","","","","","","","",""
"  -->","10:19:00","","","7316.932","6023.866060 N","00518.903769 E","0.00","196.29","0.0","7.6","1.3","314","7.0","1023.3","98","","","","","","","","","","","","","",""
"  -->","10:20:00","","","7316.932","6023.866046 N","00518.903771 E","0.00","196.28","0.0","7.6","","","6.9","1023.3","98","","","","","","","","","","","","","",""
"  -->","10:21:00","","","7316.932","6023.866047 N","00518.903769 E","0.00","196.28","0.0","-999.00","1.2","307","-999.00","-999.00","-999.00","","","","","","","","","","","","","",""
"  -->","10:22:00","","","7316.932","6023.866053 N","00518.903769 E","0.00","196.27","0.0","7.6","1.4","327","6.9","1023.3","98","","","","","","","","","","","","","",""
"  -->","10:23:00","","","7316.932","6023.866061 N","00518.903770 E","0.00","196.26","0.0","7.6","0.9","355","6.9","1023.3","98","","","","","","","","","","","","","",""
"  -->","10:24:00","","","7316.932","6023.866054 N","00518.903750 E","0.00","196.22","0.0","7.6","0.8","312","6.9","1023.3","98","","","","","","","","","","","","","",""
"  -->","10:25:00","","","7316.932","6023.866067 N","00518.903748 E","0.00","196.22","0.0","7.6","0.7","331","6.9","1023.3","98","","","","","","","","","","","","","",""
"  -->","10:26:00","","","7316.932","6023.866064 N","00518.903766 E","0.00","196.25","0.0","7.6","0.4","17","7.0","1023.3","98","","","","","","","","","","","","","",""
"  -->","10:27:00","","","7316.932","6023.866056 N","00518.903734 E","0.00","196.20","0.0","7.6","","278","7.0","1023.3","98","","","","","","","","","","","","","",""
"  -->","10:28:00","","","7316.932","6023.866068 N","00518.903716 E","0.00","196.16","0.0","7.6","0.8","279","7.0","1023.3","98","","","","","","","","","","","","","",""
"  -->","10:29:00","","","7316.932","6023.866071 N","00518.903715 E","780.79","196.16","0.0","7.6","0.7","191","7.0","1023.3","98","","","","","","","","","","","","","",""
"  -->","10:30:00","","","7316.932","6023.866083 N","00518.903702 E","755.15","196.13","0.0","7.6","0.4","208","7.0","1023.3","98","","","","","","","","","","","","","",""
"  -->","10:31:00","","","7316.932","6023.866072 N","00518.903698 E","732.71","196.14","0.0","7.6","0.6","49","7.1","1023.3","98","","","","","","","","","","","","","",""
"  -->","10:32:00","","","7316.932","6023.866071 N","00518.903705 E","0.00","196.19","0.0","7.6","0.8","353","7.0","1023.3","98","","","","","","","","","","","","","",""
"  -->","10:33:00","","","7316.932","6023.866071 N","00518.903714 E","932.15","196.19","0.0","7.6","","","7.0","1023.3","98","","","","","","","","","","","","","",""
"  -->","10:34:00","","","7316.932","6023.866236 N","00518.904865 E","770.64","197.65","0.3","7.6","1.1","300","7.1","1023.3","98","","","","","","","","","","","","","",""
"  -->","10:35:00","","","7316.932","6023.869274 N","00518.915563 E","963.86","204.49","0.5","-999.00","1.4","325","-999.00","-999.00","-999.00","","","","","","","","","","","","","",""
"  -->","10:36:00","","","7316.932","6023.875528 N","00518.931242 E","1003.39","212.11","0.8","7.6","0.6","266","7.0","1023.3","98","","","","","","","","","","","","","",""
"  -->","10:37:00","","","7316.932","6023.882215 N","00518.951619 E","820.86","227.77","0.8","7.5","0.8","286","7.0","1023.3","98","","","","","","","","","","","","","",""
"  -->","10:38:00","","","7316.932","6023.886445 N","00518.966896 E","861.82","260.63","0.6","7.4","0.6","317","7.1","1023.3","98","","","","","","","","","","","","","",""
"  -->","10:39:00","","","7316.932","6023.894452 N","00518.976510 E","0.00","295.74","0.5","7.3","1.5","304","7.1","1023.3","98","","","","","","","","","","","","","",""
"  -->","10:40:00","","","7316.934","6023.904261 N","00518.968634 E","0.00","314.15","1.1","-999.00","1.1","274","-999.00","-999.00","-999.00","","","","","","","","","","","","","",""
"  -->","10:41:00","","","7316.963","6023.925728 N","00518.927641 E","0.00","314.64","2.4","6.5","2.0","311","7.0","1023.4","97","","","","","","","","","","","","","",""
"  -->","10:42:00","","","7317.009","6023.958714 N","00518.859550 E","0.00","316.73","3.2","6.4","2.3","299","7.0","1023.4","97","","","","","","","","","","","","","",""
"  -->","10:43:00","","","7317.065","6023.997611 N","00518.780424 E","0.00","307.19","3.5","6.5","1.0","307","7.0","1023.4","97","","","","","","","","","","","","","",""
"  -->","10:44:00","","","7317.125","6024.029606 N","00518.678460 E","0.00","293.60","3.9","6.7","2.6","263","7.0","1023.5","97","","","","","","","","","","","","","",""
"  -->","10:45:00","","","7317.199","6024.056998 N","00518.541793 E","0.00","290.30","4.8","6.8","2.6","284","7.0","1023.5","97","","","","","","","","","","","","","",""
"  -->","10:46:00","","","7317.284","6024.091666 N","00518.383530 E","0.00","299.81","5.4","6.7","2.6","275","7.0","1023.5","96","","","","","","","","","","","","","",""
"  -->","10:47:00","","","7317.351","6024.135894 N","00518.215727 E","1171.30","294.74","6.3","6.5","6.4","261","7.0","1023.5","97","","","","","","","","","","","","","",""
"  -->","10:48:00","","","7317.510","6024.174101 N","00517.963825 E","69.00","276.87","9.0","6.7","6.8","264","6.9","1023.6","96","","","","","","","","","","","","","",""
"  -->","10:49:00","","","7317.672","6024.188421 N","00517.634571 E","128.29","272.69","10.5","6.7","8.4","251","6.9","1023.6","97","","","","","","","","","","","","","",""
"  -->","10:50:00","","","7317.854","6024.198499 N","00517.268459 E","72.22","272.32","11.2","6.6","4.1","254","7.0","1023.6","97","","","","","","","","","","","","","",""
"  -->","10:51:00","","","7318.043","6024.207848 N","00516.886492 E","98.93","272.31","11.5","6.6","10.1","257","7.0","1023.6","97","","","","","","","","","","","","","",""
"  -->","10:52:00","","","7318.233","6024.216892 N","00516.500088 E","106.23","272.42","11.5","6.7","4.3","244","7.0","1023.6","96","","","","","","","","","","","","","",""
"  -->","10:53:00","","","7318.428","6024.228382 N","00516.113606 E","114.08","273.23","11.5","6.7","","","7.0","1023.6","96","","","","","","","","","","","","","",""
"  -->","10:54:00","","","7318.615","6024.235392 N","00515.728404 E","98.56","268.19","11.5","6.3","4.1","238","7.1","1023.6","96","","","","","","","","","","","","","",""
"  -->","10:55:00","","","7318.809","6024.219476 N","00515.344861 E","110.68","262.51","11.5","6.3","4.4","245","7.1","1023.6","95","","","","","","","","","","","","","",""
"  -->","10:56:00","","","7319.002","6024.192693 N","00514.958463 E","72.93","261.45","11.7","6.1","3.9","240","7.2","1023.6","95","","","","","","","","","","","","","",""
"  -->","10:57:00","","","7319.193","6024.152869 N","00514.585635 E","261.47","254.06","10.4","6.0","3.0","236","7.2","1023.6","95","","","","","","","","","","","","","",""
"  -->","10:58:00","","","7319.350","6024.103108 N","00514.296132 E","271.08","240.51","8.2","6.1","8.8","235","7.1","1023.7","95","","","","","","","","","","","","","",""
"  -->","10:59:00","","","7319.474","6024.029755 N","00514.104395 E","269.81","207.74","6.7","6.3","2.9","236","7.1","1023.7","96","","","","","","","","","","","","","105.69",""
"  -->","11:00:00","","","7319.571","6023.945345 N","00514.047526 E","166.68","169.17","4.5","6.4","6.8","236","7.1","1023.7","96","","","","","","","","","","","","","105.69",""
"  -->","11:01:00","","","7319.638","6023.881145 N","00514.068304 E","81.30","163.58","3.4","6.6","","","7.1","1023.7","96","","","","","","","","","","","","","",""
"  -->","11:02:00","","","7319.687","6023.832376 N","00514.092647 E","59.57","174.26","2.6","6.5","4.3","","7.1","1023.7","96","","","","","","","","","","","","","",""
"  -->","11:03:00","","","7319.726","6023.795128 N","00514.094579 E","1266.19","174.49","1.9","-999.00","4.3","215","-999.00","-999.00","-999.00","","","","","","","","","","","","","",""
"  -->","11:04:00","","","7319.751","6023.771108 N","00514.088702 E","0.00","162.87","1.2","6.8","3.0","193","7.2","1023.8","96","","","","","","","","","","","","","",""
"  -->","11:05:00","","","7319.754","6023.764335 N","00514.085885 E","0.00","157.84","0.4","6.7","2.5","196","7.2","1023.8","96","","","","","","","","","","","","","",""
"  -->","11:06:00","","","7319.754","6023.759228 N","00514.084283 E","59.40","153.72","0.4","6.5","","","7.2","1023.8","96","","","","","","","","","","","","","",""
"  -->","11:07:00","","","7319.754","6023.756537 N","00514.079875 E","74.35","151.02","0.1","6.6","3.6","188","7.2","1023.8","95","","","","","","","","","","","","","",""
"  -->","11:08:00","","","7319.754","6023.756150 N","00514.080039 E","0.00","148.14","0.0","6.7","","","7.2","1023.8","95","","","","","","","","","","","","","",""
"  -->","11:09:00","","","7319.754","6023.755993 N","00514.079690 E","0.00","148.18","0.0","6.8","2.3","190","7.2","1023.8","95","","","","","","","","","","","","","",""
