"Ship:","4174","","Survey:","2020102","","Date:","17.02.2020"

"Station type","Time","Ref. no","Loc.St.No","Log","Latitude","Longitude","Depth","Heading","Speed","Water temp","Wind","Wind dir","Air temp","Air pressure","Humidity","Weather","Seastate","Clouds","Ice","Quantity","Code","Number","Serial no.","Wirelength","Min depth","Max depth","Opening","Spread","Comment"
"  -->","00:54:00","","","8473.888","6026.296705 N","00059.106719 W","129.78","311.61","1.7","7.9","15.9","208","6.4","958.3","83","","","","","","","","","","","","","",""
"  -->","00:55:00","","","8473.914","6026.320753 N","00059.088350 W","129.97","309.66","1.6","7.9","15.8","207","6.6","958.3","82","","","","","","","","","","","","","",""
"  -->","00:56:00","","","8473.941","6026.344555 N","00059.064956 W","129.79","311.67","1.7","7.9","15.2","204","6.7","958.2","81","","","","","","","","","","","","","",""
"  -->","00:57:00","","","8473.968","6026.368013 N","00059.039618 W","129.82","311.28","1.5","7.9","15.0","206","6.8","958.5","81","","","","","","","","","","","","","",""
"  -->","00:58:00","","","8473.995","6026.391529 N","00059.014475 W","129.82","311.69","1.6","7.9","13.2","201","6.8","958.3","81","","","","","","","","","","","","","",""
"  -->","00:59:00","","","8474.021","6026.414797 N","00058.991752 W","129.77","309.87","1.3","7.9","12.8","207","6.8","958.2","81","","","","","","","","","","","","","",""
"  -->","01:00:00","","","8474.046","6026.437261 N","00058.969044 W","129.75","310.50","1.6","7.9","15.9","211","6.7","958.3","82","","","","","","","","","","","","","",""
"  -->","01:01:00","","","8474.073","6026.460303 N","00058.947662 W","129.43","307.24","1.6","7.9","20.5","208","6.6","958.3","82","","","","","","","","","","","","","",""
"  -->","01:02:00","","","8474.100","6026.484602 N","00058.926947 W","129.68","305.59","1.8","7.9","18.8","207","6.3","958.0","83","","","","","","","","","","","","","",""
"  -->","01:03:00","","","8474.127","6026.509139 N","00058.904296 W","129.84","311.53","1.7","7.9","15.3","212","6.2","958.5","84","","","","","","","","","","","","","",""
"  -->","01:04:00","","","8474.153","6026.533121 N","00058.885493 W","129.45","312.52","1.8","7.9","16.1","209","6.3","958.3","84","","","","","","","","","","","","","",""
"  -->","01:05:00","","","8474.180","6026.557743 N","00058.863496 W","129.72","309.99","1.6","7.9","15.9","205","6.2","958.3","84","","","","","","","","","","","","","",""
"  -->","01:06:00","","","8474.206","6026.581407 N","00058.843464 W","129.78","307.85","1.6","7.9","12.8","198","6.6","958.5","83","","","","","","","","","","","","","",""
"  -->","01:07:00","","","8474.233","6026.605456 N","00058.824893 W","129.51","304.91","1.6","7.9","17.8","208","6.6","958.3","81","","","","","","","","","","","","","",""
"  -->","01:08:00","","","8474.260","6026.629615 N","00058.801197 W","129.59","310.24","1.6","7.9","13.1","204","6.7","958.2","81","","","","","","","","","","","","","",""
"  -->","01:09:00","","","8474.288","6026.653819 N","00058.777309 W","129.49","310.83","1.7","7.9","13.3","202","6.6","958.6","82","","","","","","","","","","","","","",""
"  -->","01:10:00","","","8474.315","6026.678369 N","00058.756539 W","129.59","310.98","1.7","7.9","12.4","201","6.4","958.3","82","","","","","","","","","","","","","198.88",""
"  -->","01:11:00","","","8474.342","6026.702101 N","00058.739633 W","129.70","309.76","1.5","7.9","12.9","205","6.6","958.3","83","","","","","","","","","","","","","198.88",""
"  -->","01:12:00","","","8474.369","6026.726968 N","00058.719650 W","129.28","308.60","1.9","7.9","14.6","202","6.6","958.1","83","","","","","","","","","","","","","",""
"  -->","01:13:00","","","8474.398","6026.753553 N","00058.699353 W","129.43","309.18","1.7","7.9","15.1","202","6.5","958.3","82","","","","","","","","","","","","","",""
"  -->","01:14:00","","","8474.427","6026.779592 N","00058.681943 W","129.47","310.10","1.7","7.9","15.1","202","6.6","958.3","82","","","","","","","","","","","","","",""
"  -->","01:15:00","","","8474.455","6026.806676 N","00058.664592 W","129.41","309.18","1.8","7.9","16.4","206","6.4","958.2","83","","","","","","","","","","","","","",""
"  -->","01:16:00","","","8474.485","6026.834053 N","00058.645333 W","129.80","307.54","1.6","7.9","13.6","202","6.0","958.3","85","","","","","","","","","","","","","",""
"  -->","01:17:00","","","8474.514","6026.860717 N","00058.622992 W","129.73","311.82","1.7","7.9","15.0","206","6.0","958.3","86","","","","","","","","","","","","","",""
"  -->","01:18:00","","","8474.542","6026.885799 N","00058.599765 W","129.78","310.17","1.6","7.9","13.7","207","6.0","958.3","86","","","","","","","","","","","","","",""
"  -->","01:19:00","","","8474.570","6026.910715 N","00058.574676 W","129.72","310.64","1.9","7.9","14.4","208","5.7","958.3","87","","","","","","","","","","","","","",""
"  -->","01:20:00","","","8474.597","6026.934641 N","00058.548647 W","129.90","312.46","1.5","7.9","13.4","206","5.6","958.3","88","","","","","","","","","","","","","",""
"  -->","01:21:00","","","8474.625","6026.959704 N","00058.524857 W","129.98","308.35","1.6","7.9","13.4","205","5.6","958.3","89","","","","","","","","","","","","","",""
"  -->","01:22:00","","","8474.652","6026.983746 N","00058.503903 W","130.17","307.79","1.5","7.9","10.2","201","5.7","958.2","88","","","","","","","","","","","","","",""
"  -->","01:23:00","","","8474.679","6027.007491 N","00058.480506 W","130.04","305.57","1.8","7.9","13.4","203","5.8","958.2","88","","","","","","","","","","","","","",""
"  -->","01:24:00","","","8474.708","6027.033535 N","00058.454360 W","131.08","306.39","1.6","7.9","13.1","200","5.7","958.2","87","","","","","","","","","","","","","",""
"  -->","01:25:00","","","8474.735","6027.056880 N","00058.430463 W","132.68","306.27","2.0","7.9","12.3","203","5.9","958.4","87","","","","","","","","","","","","","",""
"  -->","01:26:00","","","8474.761","6027.080285 N","00058.409576 W","135.08","307.78","1.4","7.9","15.3","207","6.0","958.1","87","","","","","","","","","","","","","",""
"  -->","01:27:00","","","8474.787","6027.104209 N","00058.387947 W","136.73","306.66","1.6","7.9","13.9","201","6.1","958.2","87","","","","","","","","","","","","","",""
"  -->","01:28:00","","","8474.816","6027.129810 N","00058.363435 W","138.70","306.53","1.7","7.9","14.4","204","6.0","958.1","87","","","","","","","","","","","","","",""
"  -->","01:29:00","","","8474.844","6027.154275 N","00058.339419 W","140.44","306.95","1.6","7.9","15.4","203","6.1","958.4","87","","","","","","","","","","","","","",""
"  -->","01:30:00","","","8474.873","6027.179129 N","00058.312319 W","141.84","307.67","1.9","7.9","12.6","202","6.1","958.3","86","","","","","","","","","","","","","",""
"  -->","01:31:00","","","8474.901","6027.204085 N","00058.286124 W","143.08","305.44","1.7","7.9","15.1","201","6.1","958.3","87","","","","","","","","","","","","","",""
"  -->","01:32:00","","","8474.929","6027.228338 N","00058.258667 W","143.67","304.01","1.7","7.9","17.4","203","6.1","958.4","87","","","","","","","","","","","","","",""
"  -->","01:33:00","","","8474.958","6027.253547 N","00058.229992 W","144.06","307.93","1.7","7.9","12.7","203","5.9","958.3","87","","","","","","","","","","","","","",""
"  -->","01:34:00","","","8474.986","6027.277625 N","00058.206612 W","144.50","304.46","1.4","7.9","11.5","197","5.8","958.3","89","","","","","","","","","","","","","",""
"  -->","01:35:00","","","8475.014","6027.303109 N","00058.182799 W","144.65","305.78","1.8","7.9","16.9","201","5.6","958.0","90","","","","","","","","","","","","","",""
"  -->","01:36:00","","","8475.043","6027.328987 N","00058.155259 W","144.88","310.09","1.9","7.9","15.8","205","5.6","958.4","89","","","","","","","","","","","","","",""
"  -->","01:37:00","","","8475.073","6027.354580 N","00058.127778 W","144.90","310.95","1.9","7.9","12.7","197","5.6","958.2","89","","","","","","","","","","","","","",""
"  -->","01:38:00","","","8475.104","6027.381846 N","00058.097653 W","145.20","311.00","2.0","7.9","15.7","205","5.5","958.2","90","","","","","","","","","","","","","",""
"  -->","01:39:00","","","8475.136","6027.408295 N","00058.064442 W","145.15","311.70","1.9","7.9","12.6","201","5.5","958.3","89","","","","","","","","","","","","","",""
"  -->","01:40:00","","","8475.165","6027.433657 N","00058.035515 W","145.30","308.60","1.8","7.9","17.1","209","5.6","958.2","90","","","","","","","","","","","","","",""
"  -->","01:41:00","","","8475.194","6027.459108 N","00058.008968 W","145.48","306.73","2.0","7.9","11.6","200","5.7","958.0","90","","","","","","","","","","","","","",""
"  -->","01:42:00","","","8475.224","6027.485589 N","00057.983637 W","145.55","307.01","1.8","7.9","12.1","199","5.7","958.0","90","","","","","","","","","","","","","",""
"  -->","01:43:00","","","8475.253","6027.511968 N","00057.957654 W","145.92","306.29","1.8","7.8","9.2","199","5.8","958.0","90","","","","","","","","","","","","","",""
"  -->","01:44:00","","","8475.285","6027.539454 N","00057.929279 W","146.10","302.22","2.0","7.8","16.4","200","5.9","957.8","89","","","","","","","","","","","","","",""
"  -->","01:45:00","","","8475.317","6027.567381 N","00057.899344 W","146.55","299.63","1.8","7.8","16.1","201","5.9","958.1","89","","","","","","","","","","","","","",""
"  -->","01:46:00","","","8475.348","6027.594564 N","00057.868431 W","146.61","297.61","1.8","7.8","16.6","202","5.9","958.0","88","","","","","","","","","","","","","",""
"  -->","01:47:00","","","8475.381","6027.621491 N","00057.834592 W","146.87","299.61","1.6","7.8","19.1","202","6.1","958.0","87","","","","","","","","","","","","","",""
"  -->","01:48:00","","","8475.413","6027.648134 N","00057.798099 W","146.89","299.11","2.0","7.8","16.7","199","6.3","958.1","86","","","","","","","","","","","","","",""
"  -->","01:49:00","","","8475.446","6027.676121 N","00057.763532 W","146.90","299.44","1.9","7.9","14.9","195","6.4","958.1","85","","","","","","","","","","","","","",""
"  -->","01:50:00","","","8475.482","6027.705504 N","00057.724653 W","147.39","300.15","2.1","7.9","18.6","202","6.4","958.1","84","","","","","","","","","","","","","",""
"  -->","01:51:00","","","8475.518","6027.735370 N","00057.684682 W","147.55","300.54","2.0","7.8","14.2","201","6.4","958.2","83","","","","","","","","","","","","","",""
"  -->","01:52:00","","","8475.551","6027.763049 N","00057.645557 W","147.85","301.86","2.3","7.8","14.7","199","6.6","958.1","84","","","","","","","","","","","","","",""
"  -->","01:53:00","","","8475.587","6027.790866 N","00057.604959 W","148.13","301.38","2.2","7.8","14.7","198","6.5","958.1","84","","","","","","","","","","","","","",""
"  -->","01:54:00","","","8475.623","6027.819532 N","00057.558960 W","148.11","304.43","1.9","7.9","18.5","204","6.3","958.2","84","","","","","","","","","","","","","",""
"  -->","01:55:00","","","8475.659","6027.847180 N","00057.514357 W","147.94","305.20","2.6","7.9","14.0","201","6.4","958.3","85","","","","","","","","","","","","","",""
"  -->","01:56:00","","","8475.694","6027.874149 N","00057.472529 W","148.36","299.85","2.0","7.8","15.8","200","6.5","958.2","84","","","","","","","","","","","","","",""
"  -->","01:57:00","","","8475.727","6027.900120 N","00057.429177 W","148.28","299.78","2.1","7.8","17.1","198","6.6","958.1","83","","","","","","","","","","","","","",""
"  -->","01:58:00","","","8475.764","6027.927760 N","00057.384560 W","148.23","305.42","2.3","7.8","15.9","201","6.7","958.1","83","","","","","","","","","","","","","",""
"  -->","01:59:00","","","8475.798","6027.955494 N","00057.343372 W","148.45","302.56","1.9","7.8","14.6","200","6.8","958.4","83","","","","","","","","","","","","","",""
"  -->","02:00:00","","","8475.832","6027.980732 N","00057.300073 W","147.91","302.11","2.0","7.8","13.5","200","6.8","958.1","83","","","","","","","","","","","","","",""
"  -->","02:01:00","","","8475.867","6028.007509 N","00057.257759 W","147.71","300.97","1.8","7.8","16.1","203","6.9","957.9","83","","","","","","","","","","","","","",""
"  -->","02:02:00","","","8475.901","6028.034365 N","00057.214824 W","147.52","299.29","2.3","7.8","16.1","203","7.1","958.2","82","","","","","","","","","","","","","",""
"  -->","02:03:00","","","8475.937","6028.061766 N","00057.171072 W","147.80","297.28","2.0","7.8","18.5","199","7.1","958.2","82","","","","","","","","","","","","","",""
"  -->","02:04:00","","","8475.973","6028.089921 N","00057.125082 W","147.08","298.31","2.5","7.8","18.1","200","7.0","958.2","81","","","","","","","","","","","","","",""
"  -->","02:05:00","","","8476.012","6028.118911 N","00057.079356 W","146.66","302.23","2.3","7.8","20.6","202","7.0","958.2","82","","","","","","","","","","","","","",""
"  -->","02:06:00","","","8476.048","6028.147320 N","00057.033319 W","146.25","301.98","2.1","7.8","15.6","204","7.0","958.5","82","","","","","","","","","","","","","",""
"  -->","02:07:00","","","8476.083","6028.174175 N","00056.989741 W","146.05","300.35","2.2","7.8","19.0","201","7.0","958.3","82","","","","","","","","","","","","","",""
"  -->","02:08:00","","","8476.118","6028.201761 N","00056.945729 W","145.74","297.30","2.6","7.8","16.0","200","7.0","958.3","82","","","","","","","","","","","","","",""
"  -->","02:09:00","","","8476.153","6028.229503 N","00056.904745 W","145.74","294.40","2.1","7.8","19.7","206","7.1","958.1","82","","","","","","","","","","","","","",""
"  -->","02:10:00","","","8476.191","6028.259002 N","00056.857716 W","146.00","297.20","2.5","7.8","16.9","195","7.1","958.0","82","","","","","","","","","","","","","",""
"  -->","02:11:00","","","8476.229","6028.287420 N","00056.809590 W","146.91","296.68","2.0","7.8","18.2","202","7.1","958.1","82","","","","","","","","","","","","","",""
"  -->","02:12:00","","","8476.265","6028.315545 N","00056.763454 W","146.61","298.88","2.5","7.8","15.6","202","7.0","958.1","82","","","","","","","","","","","","","",""
"  -->","02:13:00","","","8476.301","6028.340908 N","00056.718308 W","146.42","297.09","1.9","7.9","15.4","200","6.9","958.3","84","","","","","","","","","","","","","",""
"  -->","02:14:00","","","8476.334","6028.364121 N","00056.672731 W","146.37","296.65","1.8","7.9","17.7","199","6.8","957.9","86","","","","","","","","","","","","","",""
"  -->","02:15:00","","","8476.367","6028.388500 N","00056.629927 W","143.29","300.27","2.2","7.9","15.0","207","6.6","957.9","86","","","","","","","","","","","","","",""
"  -->","02:16:00","","","8476.401","6028.411649 N","00056.581395 W","140.29","303.15","2.1","7.9","13.2","200","6.7","957.9","86","","","","","","","","","","","","","",""
"  -->","02:17:00","","","8476.434","6028.433966 N","00056.531653 W","136.40","301.84","1.8","7.9","17.1","202","6.8","957.9","85","","","","","","","","","","","","","",""
"  -->","02:18:00","","","8476.468","6028.455662 N","00056.481234 W","132.88","302.39","1.7","7.9","16.6","203","6.9","957.9","83","","","","","","","","","","","","","",""
"  -->","02:19:00","","","8476.503","6028.478069 N","00056.428116 W","132.82","302.53","2.0","7.9","13.4","201","7.0","957.7","83","","","","","","","","","","","","","",""
"  -->","02:20:00","","","8476.540","6028.501021 N","00056.371276 W","132.91","301.49","2.3","7.9","13.6","197","6.9","957.8","83","","","","","","","","","","","","","",""
"  -->","02:21:00","","","8476.577","6028.523775 N","00056.314925 W","132.53","301.45","2.0","7.9","15.9","203","6.9","958.0","82","","","","","","","","","","","","","",""
"  -->","02:22:00","","","8476.610","6028.545881 N","00056.265725 W","132.79","302.20","2.0","7.9","11.1","196","6.9","957.7","83","","","","","","","","","","","","","",""
"  -->","02:23:00","","","8476.641","6028.566095 N","00056.221666 W","132.23","299.77","2.1","7.9","16.8","196","7.0","957.8","83","","","","","","","","","","","","","",""
"  -->","02:24:00","","","8476.672","6028.588050 N","00056.179398 W","132.08","299.28","2.0","7.9","13.4","197","6.7","957.7","82","","","","","","","","","","","","","",""
"  -->","02:25:00","","","8476.701","6028.609969 N","00056.141158 W","131.98","297.82","2.0","7.9","15.0","199","6.6","958.0","84","","","","","","","","","","","","","",""
"  -->","02:26:00","","","8476.731","6028.632329 N","00056.103926 W","132.02","301.24","1.6","7.9","12.6","194","6.5","957.9","84","","","","","","","","","","","","","",""
"  -->","02:27:00","","","8476.762","6028.656430 N","00056.069874 W","131.62","294.63","1.6","7.9","19.8","196","6.5","957.8","84","","","","","","","","","","","","","",""
"  -->","02:28:00","","","8476.790","6028.682272 N","00056.046429 W","131.48","289.84","1.5","7.9","19.3","198","6.7","957.7","83","","","","","","","","","","","","","",""
"  -->","02:29:00","","","8476.818","6028.709129 N","00056.029396 W","131.25","290.56","1.9","7.9","17.3","199","6.7","957.8","82","","","","","","","","","","","","","",""
"  -->","02:30:00","","","8476.845","6028.734353 N","00056.015561 W","130.85","291.53","1.4","7.9","14.5","194","6.9","958.0","83","","","","","","","","","","","","","",""
"  -->","02:31:00","","","8476.870","6028.758722 N","00056.004760 W","130.71","289.59","1.7","7.9","18.3","195","6.9","957.8","84","","","","","","","","","","","","","",""
"  -->","02:32:00","","","8476.897","6028.784640 N","00055.996261 W","130.31","288.42","1.4","7.9","16.9","192","6.8","957.7","82","","","","","","","","","","","","","",""
"  -->","02:33:00","","","8476.925","6028.812448 N","00055.986528 W","130.06","293.31","1.5","7.9","16.7","197","6.6","957.8","84","","","","","","","","","","","","","",""
"  -->","02:34:00","","","8476.952","6028.838197 N","00055.976027 W","129.66","289.63","1.0","7.9","16.6","194","6.6","957.8","85","","","","","","","","","","","","","",""
"  -->","02:35:00","","","8476.976","6028.862906 N","00055.968568 W","129.60","285.71","1.4","7.9","15.0","190","6.5","957.8","85","","","","","","","","","","","","","",""
"  -->","02:36:00","","","8477.000","6028.886262 N","00055.963406 W","129.41","285.30","0.9","7.9","18.3","195","6.5","957.8","86","","","","","","","","","","","","","",""
"  -->","02:37:00","","","8477.022","6028.910692 N","00055.957893 W","128.99","290.87","1.1","7.9","18.0","193","6.6","957.7","85","","","","","","","","","","","","","",""
"  -->","02:38:00","","","8477.050","6028.938095 N","00055.949685 W","128.78","287.17","1.5","7.9","17.4","195","6.3","957.8","86","","","","","","","","","","","","","",""
"  -->","02:39:00","","","8477.075","6028.963420 N","00055.944230 W","128.49","283.82","1.9","7.9","21.0","193","6.1","957.8","88","","","","","","","","","","","","","",""
"  -->","02:40:00","","","8477.102","6028.990156 N","00055.940662 W","128.33","288.80","1.2","7.9","17.4","196","6.2","958.1","88","","","","","","","","","","","","","",""
"  -->","02:41:00","","","8477.128","6029.016017 N","00055.934089 W","128.33","288.48","1.9","7.9","17.8","196","6.3","957.9","89","","","","","","","","","","","","","",""
"  -->","02:42:00","","","8477.152","6029.038533 N","00055.926436 W","128.12","291.63","1.0","7.9","15.6","194","6.2","957.8","89","","","","","","","","","","","","","",""
"  -->","02:43:00","","","8477.172","6029.059998 N","00055.919589 W","128.28","289.71","1.1","7.9","14.8","193","6.2","957.8","89","","","","","","","","","","","","","",""
"  -->","02:44:00","","","8477.195","6029.082663 N","00055.912836 W","127.90","288.51","1.5","7.9","16.4","194","6.1","957.4","90","","","","","","","","","","","","","",""
"  -->","02:45:00","","","8477.219","6029.106316 N","00055.908114 W","127.58","288.82","1.5","7.9","16.8","193","6.2","957.7","90","","","","","","","","","","","","","",""
"  -->","02:46:00","","","8477.242","6029.129863 N","00055.905352 W","127.41","291.76","1.5","7.9","15.2","198","6.4","957.9","89","","","","","","","","","","","","","",""
