"Ship:","4174","","Survey:","2020102","","Date:","18.02.2020"

"Station type","Time","Ref. no","Loc.St.No","Log","Latitude","Longitude","Depth","Heading","Speed","Water temp","Wind","Wind dir","Air temp","Air pressure","Humidity","Weather","Seastate","Clouds","Ice","Quantity","Code","Number","Serial no.","Wirelength","Min depth","Max depth","Opening","Spread","Comment"
"  -->","00:31:00","","","8519.165","6026.895242 N","00037.673082 W","134.02","153.15","6.3","8.4","13.9","255","5.5","984.6","84","","","","","","","","","","","","","",""
"  -->","00:32:00","","","8519.274","6026.807275 N","00037.552769 W","132.77","152.44","6.6","8.4","13.9","250","5.3","984.7","84","","","","","","","","","","","","","",""
"  -->","00:33:00","","","8519.376","6026.723820 N","00037.431962 W","135.88","151.95","6.1","8.4","16.3","257","4.9","984.6","88","","","","","","","","","","","","","",""
"  -->","00:34:00","","","8519.475","6026.641494 N","00037.319033 W","138.39","153.07","6.1","8.4","14.8","255","4.5","984.5","87","","","","","","","","","","","","","",""
"  -->","00:35:00","","","8519.576","6026.560019 N","00037.202567 W","138.45","153.63","5.6","8.4","11.8","261","4.5","984.7","88","","","","","","","","","","","","","",""
"  -->","00:36:00","","","8519.673","6026.480637 N","00037.094063 W","138.28","152.99","5.2","8.4","14.6","262","5.0","984.7","88","","","","","","","","","","","","","",""
"  -->","00:37:00","","","8519.768","6026.404863 N","00036.981164 W","137.82","152.08","5.6","8.4","13.3","260","5.3","984.8","86","","","","","","","","","","","","","",""
"  -->","00:38:00","","","8519.864","6026.327052 N","00036.866073 W","133.23","151.84","5.9","8.4","11.5","249","5.5","984.7","86","","","","","","","","","","","","","",""
"  -->","00:39:00","","","8519.965","6026.244408 N","00036.751100 W","124.91","153.97","5.9","8.4","13.1","250","5.6","984.7","85","","","","","","","","","","","","","",""
"  -->","00:40:00","","","8520.066","6026.162763 N","00036.637871 W","125.83","153.55","5.1","8.4","14.1","252","5.7","984.6","83","","","","","","","","","","","","","",""
"  -->","00:41:00","","","8520.156","6026.087941 N","00036.533557 W","125.92","154.71","5.3","8.4","12.0","252","5.8","984.7","82","","","","","","","","","","","","","",""
"  -->","00:42:00","","","8520.252","6026.006028 N","00036.427277 W","128.43","154.99","6.1","8.4","12.2","241","5.9","984.6","82","","","","","","","","","","","","","",""
"  -->","00:43:00","","","8520.352","6025.922339 N","00036.318939 W","127.51","153.91","6.4","8.4","14.1","245","6.0","984.7","81","","","","","","","","","","","","","",""
"  -->","00:44:00","","","8520.453","6025.837292 N","00036.210241 W","124.09","154.52","6.4","8.4","12.9","247","6.0","984.7","81","","","","","","","","","","","","","",""
"  -->","00:45:00","","","8520.547","6025.757310 N","00036.111845 W","124.30","154.01","6.5","8.4","11.5","244","6.0","984.6","81","","","","","","","","","","","","","",""
"  -->","00:46:00","","","8520.654","6025.670494 N","00035.996208 W","123.67","153.75","5.6","8.4","12.9","248","6.0","984.6","82","","","","","","","","","","","","","",""
"  -->","00:47:00","","","8520.748","6025.589867 N","00035.894177 W","125.46","157.22","5.5","8.4","15.3","250","6.1","984.6","81","","","","","","","","","","","","","",""
"  -->","00:48:00","","","8520.847","6025.502768 N","00035.792194 W","129.89","157.46","5.9","8.4","13.9","253","6.2","984.6","81","","","","","","","","","","","","","",""
"  -->","00:49:00","","","8520.947","6025.416521 N","00035.692789 W","131.72","157.61","6.4","8.4","13.1","250","6.3","984.5","79","","","","","","","","","","","","","",""
"  -->","00:50:00","","","8521.046","6025.331328 N","00035.591351 W","132.36","158.55","6.2","8.4","14.7","247","6.3","984.5","79","","","","","","","","","","","","","",""
"  -->","00:51:00","","","8521.150","6025.241527 N","00035.492710 W","129.98","158.59","6.3","8.4","13.5","246","6.4","984.7","80","","","","","","","","","","","","","",""
"  -->","00:52:00","","","8521.255","6025.149197 N","00035.390402 W","126.78","157.60","6.6","8.4","13.1","247","6.5","984.6","79","","","","","","","","","","","","","",""
"  -->","00:53:00","","","8521.362","6025.056050 N","00035.285759 W","126.02","157.27","6.4","8.4","12.8","246","6.5","984.6","79","","","","","","","","","","","","","",""
"  -->","00:54:00","","","8521.467","6024.964141 N","00035.182194 W","129.47","157.74","6.4","8.4","15.3","254","6.5","984.7","80","","","","","","","","","","","","","",""
"  -->","00:55:00","","","8521.578","6024.867053 N","00035.075280 W","129.83","157.51","6.7","8.4","14.7","249","6.6","984.7","78","","","","","","","","","","","","","",""
"  -->","00:56:00","","","8521.690","6024.770890 N","00034.968316 W","130.22","157.80","6.3","8.4","14.0","248","6.7","984.7","79","","","","","","","","","","","","","",""
"  -->","00:57:00","","","8521.794","6024.678667 N","00034.864545 W","132.67","157.20","6.7","8.4","13.2","251","6.7","984.6","78","","","","","","","","","","","","","",""
"  -->","00:58:00","","","8521.903","6024.583510 N","00034.757223 W","133.82","158.03","7.1","8.4","14.0","253","6.8","984.7","78","","","","","","","","","","","","","",""
"  -->","00:59:00","","","8522.011","6024.492914 N","00034.653773 W","133.37","156.51","5.6","8.4","13.9","262","6.7","984.8","78","","","","","","","","","","","","","",""
"  -->","01:00:00","","","8522.113","6024.402573 N","00034.548857 W","132.94","157.68","6.3","8.4","14.5","251","6.8","984.7","77","","","","","","","","","","","","","",""
"  -->","01:01:00","","","8522.223","6024.306969 N","00034.445166 W","131.07","157.34","6.2","8.4","12.9","256","6.9","984.7","77","","","","","","","","","","","","","",""
"  -->","01:02:00","","","8522.325","6024.218333 N","00034.346039 W","132.71","157.33","6.4","8.4","12.6","254","6.9","984.9","77","","","","","","","","","","","","","",""
"  -->","01:03:00","","","8522.432","6024.123974 N","00034.234958 W","135.54","157.73","6.9","8.5","16.5","252","6.9","984.9","77","","","","","","","","","","","","","",""
"  -->","01:04:00","","","8522.541","6024.030485 N","00034.127428 W","136.13","158.07","6.5","8.5","14.0","248","7.0","984.8","78","","","","","","","","","","","","","",""
"  -->","01:05:00","","","8522.648","6023.936430 N","00034.025394 W","137.68","157.95","6.7","8.5","14.3","249","6.9","984.9","78","","","","","","","","","","","","","",""
"  -->","01:06:00","","","8522.755","6023.842813 N","00033.919937 W","136.52","156.79","6.5","8.5","16.0","241","6.2","985.0","81","","","","","","","","","","","","","",""
"  -->","01:07:00","","","8522.863","6023.748974 N","00033.816290 W","133.47","157.96","6.2","8.5","14.1","249","6.2","985.0","82","","","","","","","","","","","","","",""
"  -->","01:08:00","","","8522.972","6023.654811 N","00033.710108 W","132.95","156.34","6.5","8.5","13.9","248","6.4","984.9","79","","","","","","","","","","","","","",""
"  -->","01:09:00","","","8523.079","6023.563218 N","00033.599951 W","134.18","154.50","6.6","8.5","13.0","242","6.7","984.8","79","","","","","","","","","","","","","",""
"  -->","01:10:00","","","8523.187","6023.471640 N","00033.486867 W","135.56","154.91","6.3","8.5","16.3","246","6.9","985.0","79","","","","","","","","","","","","","",""
"  -->","01:11:00","","","8523.294","6023.381083 N","00033.373260 W","137.78","154.79","6.6","8.5","15.6","249","6.8","985.1","78","","","","","","","","","","","","","",""
"  -->","01:12:00","","","8523.402","6023.288253 N","00033.257417 W","136.33","153.25","6.9","8.5","14.0","247","6.9","985.1","79","","","","","","","","","","","","","",""
"  -->","01:13:00","","","8523.514","6023.193755 N","00033.142122 W","135.64","154.31","6.6","8.5","15.9","249","6.9","985.1","79","","","","","","","","","","","","","",""
"  -->","01:14:00","","","8523.622","6023.101552 N","00033.026976 W","132.22","153.76","6.6","8.5","13.4","253","6.9","985.0","78","","","","","","","","","","","","","",""
"  -->","01:15:00","","","8523.735","6023.004781 N","00032.915497 W","129.76","155.22","7.1","8.5","14.6","251","6.9","985.2","78","","","","","","","","","","","","","",""
"  -->","01:16:00","","","8523.842","6022.914469 N","00032.804807 W","129.96","152.61","6.5","8.5","12.1","255","6.9","985.1","79","","","","","","","","","","","","","",""
"  -->","01:17:00","","","8523.945","6022.826156 N","00032.693505 W","133.34","153.32","6.4","8.5","12.8","252","6.9","985.1","79","","","","","","","","","","","","","",""
"  -->","01:18:00","","","8524.057","6022.732635 N","00032.575813 W","134.85","153.47","6.9","8.5","13.7","254","6.9","985.1","79","","","","","","","","","","","","","",""
"  -->","01:19:00","","","8524.169","6022.634352 N","00032.458666 W","134.55","154.13","6.7","8.5","13.5","252","6.9","985.3","79","","","","","","","","","","","","","",""
"  -->","01:20:00","","","8524.262","6022.556775 N","00032.366239 W","130.45","174.15","4.2","8.5","13.7","248","6.9","985.3","79","","","","","","","","","","","","","",""
"  -->","01:21:00","","","8524.316","6022.504623 N","00032.334718 W","130.56","206.57","2.2","8.5","14.2","251","7.0","985.3","80","","","","","","","","","","","","","",""
"  -->","01:22:00","","","8524.353","6022.468222 N","00032.357949 W","131.16","262.35","2.0","8.5","18.5","252","7.0","985.4","79","","","","","","","","","","","","","",""
"  -->","01:23:00","","","8524.403","6022.483249 N","00032.453053 W","131.89","277.59","4.7","8.5","18.6","245","6.9","985.0","77","","","","","","","","","","","","","",""
"  -->","01:24:00","","","8524.456","6022.483803 N","00032.539482 W","132.98","233.83","2.2","8.5","15.8","253","7.0","985.8","76","","","","","","","","","","","","","",""
"  -->","01:25:00","","","8524.492","6022.455684 N","00032.578017 W","132.82","240.56","1.9","8.5","17.4","246","7.0","985.0","77","","","","","","","","","","","","","",""
"  -->","01:26:00","","","8524.503","6022.444741 N","00032.584873 W","132.99","243.97","0.6","8.5","16.4","247","7.0","984.8","76","","","","","","","","","","","","","",""
"  -->","01:27:00","","","8524.503","6022.442180 N","00032.581617 W","132.74","246.71","0.4","8.5","15.0","247","7.0","985.2","76","","","","","","","","","","","","","",""
"CTD with watersample start","01:27:52","32","35","8524.505","6022.442807 N","00032.582446 W","132.87","249.17","0.6","8.5","16.7","246","7.0","985.1","77","","","","","","","","","","","","","",""
"  -->","01:28:00","","","8524.506","6022.442481 N","00032.582074 W","132.85","248.52","1.0","8.5","15.8","246","7.0","985.1","77","","","","","","","","","","","","","",""
"  -->","01:29:00","","","8524.508","6022.444695 N","00032.582369 W","133.37","252.67","0.7","8.5","14.6","245","6.9","985.1","75","","","","","","","","","","","","","",""
"  -->","01:30:00","","","8524.510","6022.442151 N","00032.583178 W","132.92","247.04","1.0","8.5","15.1","242","7.0","985.2","77","","","","","","","","","","","","","",""
"  -->","01:31:00","","","8524.515","6022.440537 N","00032.581401 W","132.57","243.88","0.8","8.5","16.7","252","7.0","985.4","77","","","","","","","","","","","","","",""
"  -->","01:32:00","","","8524.519","6022.441159 N","00032.581780 W","132.80","243.68","0.3","8.5","16.7","248","7.0","985.3","75","","","","","","","","","","","","","",""
"  -->","01:33:00","","","8524.521","6022.440661 N","00032.582222 W","133.17","247.52","0.3","8.5","19.3","239","6.9","985.0","76","","","","","","","","","","","","","",""
"  -->","01:34:00","","","8524.521","6022.441622 N","00032.581663 W","133.03","246.20","0.8","8.5","16.4","245","6.9","985.2","75","","","","","","","","","","","","","",""
"  -->","01:35:00","","","8524.521","6022.442755 N","00032.582680 W","133.29","251.37","1.1","8.5","18.8","243","6.8","985.3","74","","","","","","","","","","","","","",""
"CTD with watersample stop","01:35:50","32","35","8524.523","6022.441807 N","00032.583823 W","133.05","243.21","1.0","8.5","","","6.8","985.3","75","","","","","","","","","","","","","",""
"  -->","01:36:00","","","8524.523","6022.441911 N","00032.583395 W","132.86","242.65","0.9","8.5","15.9","254","6.8","985.3","75","","","","","","","","","","","","","",""
"  -->","01:37:00","","","8524.524","6022.440337 N","00032.582340 W","132.78","245.28","0.9","8.5","19.5","253","6.8","985.2","76","","","","","","","","","","","","","",""
"  -->","01:38:00","","","8524.527","6022.437620 N","00032.570207 W","132.41","219.94","1.4","8.5","21.6","254","6.8","985.1","74","","","","","","","","","","","","","",""
"  -->","01:39:00","","","8524.551","6022.414481 N","00032.539993 W","132.10","199.05","2.7","8.5","19.9","257","6.8","984.9","72","","","","","","","","","","","","","",""
"  -->","01:40:00","","","8524.602","6022.363822 N","00032.526863 W","131.79","228.87","2.7","8.5","21.9","259","6.8","984.6","72","","","","","","","","","","","","","",""
"  -->","01:41:00","","","8524.647","6022.322469 N","00032.561624 W","131.39","235.15","2.5","8.5","20.9","261","6.8","984.7","71","","","","","","","","","","","","","",""
"  -->","01:42:00","","","8524.696","6022.279359 N","00032.601702 W","130.66","220.95","3.5","8.5","23.5","262","6.0","984.4","77","","","","","","","","","","","","","100.44",""
"Mik. start","01:42:18","32","35","8524.713","6022.263671 N","00032.611321 W","130.16","219.85","3.7","8.5","22.8","266","5.4","984.7","81","","","","","","","","","","","","","100.44",""
"  -->","01:43:00","","","8524.754","6022.223402 N","00032.631970 W","130.45","218.75","3.8","8.5","20.6","266","4.7","984.7","85","","","","","","","","","","","","","",""
"  -->","01:44:00","","","8524.807","6022.172976 N","00032.648796 W","132.09","217.74","3.4","8.5","22.7","265","4.4","984.7","90","","","","","","","","","","","","","",""
"  -->","01:45:00","","","8524.855","6022.125333 N","00032.660146 W","132.13","217.23","2.7","8.5","18.4","266","4.4","985.1","95","","","","","","","","","","","","","",""
"  -->","01:46:00","","","8524.902","6022.079753 N","00032.674421 W","132.56","218.74","2.8","8.5","20.3","265","4.4","985.3","97","","","","","","","","","","","","","",""
"  -->","01:47:00","","","8524.945","6022.037290 N","00032.685313 W","132.59","218.17","2.6","8.5","19.9","264","4.4","985.4","97","","","","","","","","","","","","","",""
"  -->","01:48:00","","","8524.990","6021.991871 N","00032.699026 W","132.91","219.28","3.5","8.5","17.7","262","4.3","985.2","97","","","","","","","","","","","","","",""
"  -->","01:49:00","","","8525.041","6021.942767 N","00032.724189 W","133.19","218.53","3.5","8.5","16.9","262","4.4","985.3","97","","","","","","","","","","","","","",""
"  -->","01:50:00","","","8525.094","6021.892642 N","00032.749067 W","132.79","217.16","2.9","8.4","19.7","260","4.3","985.3","97","","","","","","","","","","","","","",""
"  -->","01:51:00","","","8525.148","6021.839708 N","00032.776086 W","130.89","216.15","3.2","8.4","18.5","257","4.3","985.4","96","","","","","","","","","","","","","",""
"  -->","01:52:00","","","8525.202","6021.787516 N","00032.795997 W","130.30","213.31","3.1","8.4","19.9","256","4.5","985.4","97","","","","","","","","","","","","","",""
"  -->","01:53:00","","","8525.254","6021.737167 N","00032.807931 W","130.02","212.30","3.4","8.5","18.4","258","4.3","985.4","96","","","","","","","","","","","","","",""
"  -->","01:54:00","","","8525.303","6021.687041 N","00032.817365 W","130.40","210.16","3.8","8.5","17.6","257","4.6","985.5","95","","","","","","","","","","","","","",""
"  -->","01:55:00","","","8525.351","6021.640456 N","00032.820524 W","131.04","213.34","3.0","8.5","18.0","248","4.8","985.4","93","","","","","","","","","","","","","",""
"  -->","01:56:00","","","8525.397","6021.594788 N","00032.830346 W","132.25","214.03","2.9","8.5","17.4","257","4.8","985.4","94","","","","","","","","","","","","","",""
"  -->","01:57:00","","","8525.448","6021.544331 N","00032.845984 W","134.07","212.47","3.5","8.5","19.1","252","4.6","985.3","92","","","","","","","","","","","","","",""
"  -->","01:58:00","","","8525.505","6021.488642 N","00032.865207 W","135.19","211.72","3.8","8.5","20.0","252","4.5","985.2","91","","","","","","","","","","","","","",""
"  -->","01:59:00","","","8525.559","6021.435903 N","00032.884005 W","135.37","212.57","3.1","8.5","18.9","252","4.5","985.3","92","","","","","","","","","","","","","",""
"  -->","02:00:00","","","8525.608","6021.386226 N","00032.897067 W","135.59","212.52","3.0","8.5","16.7","250","4.6","985.3","90","","","","","","","","","","","","","",""
"  -->","02:01:00","","","8525.660","6021.336324 N","00032.909623 W","136.19","212.89","3.3","8.5","15.9","250","4.8","985.2","90","","","","","","","","","","","","","",""
"  -->","02:02:00","","","8525.712","6021.284590 N","00032.921993 W","135.69","211.02","3.8","8.5","20.3","251","4.9","985.5","89","","","","","","","","","","","","","",""
"Mik stop","02:02:48","32","35","8525.756","6021.241984 N","00032.926138 W","134.70","211.50","3.7","8.5","19.6","253","5.1","984.9","83","","","","","","","","","","","","","",""
"  -->","02:03:00","","","8525.765","6021.231656 N","00032.927349 W","134.58","211.30","3.8","8.5","19.0","255","5.2","984.9","82","","","","","","","","","","","","","",""
"  -->","02:04:00","","","8525.821","6021.177471 N","00032.941205 W","132.80","213.69","3.0","8.5","19.2","252","5.2","985.2","82","","","","","","","","","","","","","",""
"  -->","02:05:00","","","8525.868","6021.130115 N","00032.954493 W","131.61","214.35","3.0","8.5","18.5","251","5.3","985.3","83","","","","","","","","","","","","","",""
"  -->","02:06:00","","","8525.916","6021.084168 N","00032.971864 W","130.57","214.65","2.6","8.5","16.8","253","5.4","985.2","83","","","","","","","","","","","","","",""
"  -->","02:07:00","","","8525.962","6021.040313 N","00032.995327 W","128.54","212.78","3.0","8.5","15.4","249","5.7","985.4","83","","","","","","","","","","","","","",""
"  -->","02:08:00","","","8526.010","6020.993767 N","00033.009273 W","126.78","199.10","3.5","8.4","17.1","256","5.9","985.3","82","","","","","","","","","","","","","",""
"  -->","02:09:00","","","8526.083","6020.922056 N","00032.993244 W","125.90","170.24","5.5","8.4","16.1","257","6.1","985.4","79","","","","","","","","","","","","","",""
"  -->","02:10:00","","","8526.186","6020.834430 N","00032.897152 W","124.85","150.78","6.3","8.4","14.6","250","6.2","985.6","81","","","","","","","","","","","","","",""
"  -->","02:11:00","","","8526.295","6020.747085 N","00032.765693 W","124.30","147.35","6.8","8.3","12.8","249","6.3","985.9","79","","","","","","","","","","","","","",""
"  -->","02:12:00","","","8526.417","6020.650039 N","00032.620931 W","122.87","147.09","7.4","8.3","13.3","249","6.2","985.9","78","","","","","","","","","","","","","",""
"  -->","02:13:00","","","8526.540","6020.551294 N","00032.470540 W","118.92","147.97","7.5","8.2","13.6","247","6.2","986.0","78","","","","","","","","","","","","","",""
"  -->","02:14:00","","","8526.665","6020.450771 N","00032.322235 W","110.96","147.47","7.4","8.2","13.1","251","6.4","986.0","78","","","","","","","","","","","","","",""
"  -->","02:15:00","","","8526.785","6020.355711 N","00032.175727 W","101.88","147.39","6.8","8.2","13.2","241","6.0","986.1","78","","","","","","","","","","","","","",""
"  -->","02:16:00","","","8526.897","6020.267707 N","00032.040971 W","95.05","145.32","6.5","8.2","11.6","243","5.8","986.0","81","","","","","","","","","","","","","",""
"  -->","02:17:00","","","8527.000","6020.187654 N","00031.914342 W","91.31","148.50","5.9","8.2","15.3","240","5.8","986.1","82","","","","","","","","","","","","","",""
"  -->","02:18:00","","","8527.091","6020.117576 N","00031.799213 W","92.04","148.20","5.3","8.2","14.0","241","5.7","986.2","81","","","","","","","","","","","","","",""
"  -->","02:19:00","","","8527.176","6020.055680 N","00031.684477 W","93.36","146.49","4.9","8.2","13.1","239","5.8","986.3","80","","","","","","","","","","","","","",""
"  -->","02:20:00","","","8527.263","6019.990673 N","00031.568900 W","91.62","146.91","5.4","8.2","14.2","245","5.8","986.1","81","","","","","","","","","","","","","",""
"  -->","02:21:00","","","8527.354","6019.922445 N","00031.449265 W","90.64","146.68","5.1","8.2","13.7","242","5.9","986.1","80","","","","","","","","","","","","","",""
"  -->","02:22:00","","","8527.445","6019.852537 N","00031.327947 W","91.16","146.32","5.9","8.2","13.4","241","5.9","986.2","81","","","","","","","","","","","","","",""
"  -->","02:23:00","","","8527.543","6019.780322 N","00031.200767 W","86.26","146.37","5.6","8.2","12.2","247","5.9","986.3","82","","","","","","","","","","","","","",""
"  -->","02:24:00","","","8527.646","6019.699806 N","00031.067517 W","85.46","146.51","6.5","8.2","12.6","247","6.0","986.2","80","","","","","","","","","","","","","",""
"  -->","02:25:00","","","8527.756","6019.619643 N","00030.922656 W","90.63","145.39","6.6","8.2","10.9","249","5.9","986.2","79","","","","","","","","","","","","","",""
"  -->","02:26:00","","","8527.860","6019.539854 N","00030.786713 W","93.57","148.20","6.4","8.2","13.3","244","6.0","986.2","80","","","","","","","","","","","","","",""
"  -->","02:27:00","","","8527.966","6019.454847 N","00030.659038 W","94.15","150.70","6.5","8.2","14.4","248","6.0","986.2","79","","","","","","","","","","","","","",""
"  -->","02:28:00","","","8528.077","6019.364446 N","00030.530616 W","95.57","149.03","6.7","8.2","12.9","245","6.2","986.2","79","","","","","","","","","","","","","",""
"  -->","02:29:00","","","8528.187","6019.273346 N","00030.401421 W","95.79","149.04","6.9","8.2","14.4","242","6.4","986.2","80","","","","","","","","","","","","","",""
"  -->","02:30:00","","","8528.297","6019.185684 N","00030.272901 W","97.23","148.90","6.6","8.2","14.2","","6.4","986.2","78","","","","","","","","","","","","","",""
"  -->","02:31:00","","","8528.408","6019.097671 N","00030.140121 W","97.60","148.11","6.3","8.2","12.1","251","6.5","986.2","77","","","","","","","","","","","","","",""
"  -->","02:32:00","","","8528.514","6019.013206 N","00030.010129 W","99.01","149.42","6.3","8.2","13.8","245","6.6","986.3","77","","","","","","","","","","","","","",""
"  -->","02:33:00","","","8528.619","6018.929232 N","00029.886354 W","96.77","148.73","6.6","8.2","12.8","246","6.6","986.2","76","","","","","","","","","","","","","",""
"  -->","02:34:00","","","8528.726","6018.843369 N","00029.759118 W","97.70","148.83","6.4","8.2","12.8","241","6.6","986.3","77","","","","","","","","","","","","","",""
"  -->","02:35:00","","","8528.836","6018.755473 N","00029.626804 W","97.55","149.53","6.9","8.1","11.2","252","6.7","986.4","75","","","","","","","","","","","","","",""
"  -->","02:36:00","","","8528.944","6018.668761 N","00029.498319 W","97.12","149.14","6.6","8.1","13.1","254","6.8","986.4","76","","","","","","","","","","","","","",""
"  -->","02:37:00","","","8529.054","6018.580356 N","00029.370428 W","97.07","147.83","6.5","8.1","13.2","247","6.8","986.4","75","","","","","","","","","","","","","",""
"  -->","02:38:00","","","8529.161","6018.498972 N","00029.237218 W","97.71","146.03","6.0","8.1","14.6","249","6.8","986.4","74","","","","","","","","","","","","","",""
"  -->","02:39:00","","","8529.260","6018.421217 N","00029.111403 W","99.31","149.35","6.3","8.1","12.6","250","6.9","986.3","72","","","","","","","","","","","","","",""
"  -->","02:40:00","","","8529.365","6018.337890 N","00028.986884 W","101.84","148.24","6.2","8.1","12.9","245","6.9","986.4","73","","","","","","","","","","","","","",""
"  -->","02:41:00","","","8529.471","6018.252597 N","00028.859473 W","103.50","148.97","6.5","8.1","12.2","252","6.9","986.3","74","","","","","","","","","","","","","",""
"  -->","02:42:00","","","8529.579","6018.167568 N","00028.730196 W","103.32","146.22","5.9","8.1","12.4","243","7.0","986.3","73","","","","","","","","","","","","","",""
"  -->","02:43:00","","","8529.683","6018.086456 N","00028.597894 W","102.34","149.51","6.1","8.1","14.6","246","7.0","986.5","74","","","","","","","","","","","","","",""
